IdBordereau,IdBureau,Annee,Date,Heure,RefPaiement,NumEnvoi,IdPays,Poids,Montant,cp,cite,codepays,ville,cpDest,citeDest,paysDest,villeDest,portee,CodeService,type_service,CodeISOPays,type_source,IdBureau_original,est_agence
183,2260,2023,2023-05-25,1520,C,CP321202823TN,TN,2.321,4.3,2260,RUE SOUK,TN,DEGACHE,1000,TUNIS,TN,TUNIS,National,CP,Normal,TN,normal,2260,False
9030,3023,2023,2023-09-04,1031,C,CP323042007TN,FR,8.84,86.0,3023,SFAX,TN,SFAX,49100,ANGER,FR,FRANCE,National,CP,Normal,TN,normal,3023,False
43,2001,2023,2023-01-19,0819,P,UP000209902TN,IT,0.818,22.0,2001,ENNASR,TN,ARIANA,Inconnu,INCONNU,IT,INCONNU,National,UP,Normal,TN,normal,2001,False
35,2001,2023,2023-01-17,0824,C,CP319928206TN,FR,2.1,50.0,2001,ENNASR,TN,ARIANA,Inconnu,INCONNU,FR,INCONNU,National,CP,Normal,TN,normal,2001,False
126,2001,2023,2023-03-02,0841,C,CP319928798TN,IT,2.5,43.0,2001,ENNASR,TN,ARIANA,Inconnu,INCONNU,IT,INCONNU,National,CP,Normal,TN,normal,2001,False
98,2001,2023,2023-02-15,0950,P,UP000209788TN,US,0.746,22.0,2001,ENNASR,TN,ARIANA,Inconnu,INCONNU,US,INCONNU,National,UP,Normal,TN,normal,2001,False
594,2001,2023,2023-11-17,1104,P,UP001890731TN,FR,0.448,16.0,2001,ENNASR,TN,ARIANA,78630,ORGEVAL,FR,ORGEVAL,National,UP,Normal,TN,normal,2001,False
603,2001,2023,2023-11-21,1014,P,UP001890816TN,CH,0.933,22.0,2001,ENNASR,TN,ARIANA,1009,PULLY,CH,PULLY,National,UP,Normal,TN,normal,2001,False
568,2001,2023,2023-11-06,1134,P,UP001890612TN,FR,0.312,16.0,2001,ENNASR,TN,ARIANA,34570,MONTARNAUD,FR,MONTARNAUD,National,UP,Normal,TN,normal,2001,False
621,2001,2023,2023-12-04,0912,P,UP001890949TN,AT,1.586,26.0,2001,ENNASR,TN,ARIANA,8443,GLEUINSTATTEN,AT,GLEUINSTATTEN,National,UP,Normal,TN,normal,2001,False
658,2001,2023,2023-12-20,0927,P,UP001891153TN,FR,0.498,16.0,2001,ENNASR,TN,ARIANA,77170,NANGIS,FR,NANGIS,National,UP,Normal,TN,normal,2001,False
507,2001,2023,2023-10-16,0836,C,CP311926796TN,FR,4.47,62.0,2001,ENNASR,TN,ARIANA,133340,ROGNAC,FR,ROGNAC,National,CP,Normal,TN,normal,2001,False
454,2001,2023,2023-09-20,1048,P,UP001167510TN,FR,0.517,22.0,2001,ENNASR,TN,ARIANA,69003,LYON,FR,LYON,National,UP,Normal,TN,normal,2001,False
533,2001,2023,2023-10-24,0810,C,CP311926694TN,FR,2.81,50.0,2001,ENNASR,TN,ARIANA,37390,LA MEMBROLLE SUE CHOUSILLE,FR,LA MEMBROLLE SUE CHOUSILLE,National,CP,Normal,TN,normal,2001,False
569,2001,2023,2023-11-06,1137,C,CP311926561TN,FR,2.469,50.0,2001,ENNASR,TN,ARIANA,37390,LA MEMBROLLE SUE CHOUSILLE,FR,LA MEMBROLLE SUE CHOUSILLE,National,CP,Normal,TN,normal,2001,False
518,2001,2023,2023-10-18,0836,P,UP001890365TN,FR,0.846,22.0,2001,ENNASR,TN,ARIANA,83600,FREJUS,FR,FREJUS,National,UP,Normal,TN,normal,2001,False
572,2001,2023,2023-11-07,0928,P,UP001890643TN,FR,0.845,22.0,2001,ENNASR,TN,ARIANA,60130,AVERCHY,FR,AVERCHY,National,UP,Normal,TN,normal,2001,False
592,2001,2023,2023-11-16,0948,C,CP311926411TN,FR,2.962,50.0,2001,ENNASR,TN,ARIANA,133340,ROGNAC,FR,ROGNAC,National,CP,Normal,TN,normal,2001,False
462,2001,2023,2023-09-25,1143,C,CP311927006TN,FR,3.296,56.0,2001,ENNASR,TN,ARIANA,133340,ROGNAC,FR,ROGNAC,National,CP,Normal,TN,normal,2001,False
521,2001,2023,2023-10-19,0837,C,CP311926765TN,FR,4.14,62.0,2001,ENNASR,TN,ARIANA,133340,ROGNAC,FR,ROGNAC,National,CP,Normal,TN,normal,2001,False
528,2001,2023,2023-10-23,0808,C,CP311926734TN,FR,3.947,56.0,2001,ENNASR,TN,ARIANA,133340,ROGNAC,FR,ROGNAC,National,CP,Normal,TN,normal,2001,False
539,2001,2023,2023-10-26,0810,C,CP311926685TN,FR,3.91,56.0,2001,ENNASR,TN,ARIANA,133340,ROGNAC,FR,ROGNAC,National,CP,Normal,TN,normal,2001,False
485,2001,2023,2023-10-05,0948,C,CP311926884TN,FR,3.68,56.0,2001,ENNASR,TN,ARIANA,133340,ROGNAC,FR,ROGNAC,National,CP,Normal,TN,normal,2001,False
383,2001,2023,2023-08-15,1027,P,UP001167112TN,IT,1.273,26.0,2001,ENNASR,TN,ARIANA,10124,LA SPEZIA,IT,ITALIA,National,UP,Normal,TN,normal,2001,False
382,2001,2023,2023-08-15,0903,C,CP311927403TN,CH,3.328,47.0,2001,ENNASR,TN,ARIANA,1295,SWITZERLAND,CH,SWISSE,National,CP,Normal,TN,normal,2001,False
401,2001,2023,2023-08-24,1024,P,UP001167228TN,BE,1.961,26.0,2001,ENNASR,TN,ARIANA,9840,DE PINTE,BE,DE PINTE,National,UP,Normal,TN,normal,2001,False
473,2001,2023,2023-10-02,0819,C,CP311926941TN,FR,2.362,50.0,2001,ENNASR,TN,ARIANA,133340,ROGNAC,FR,ROGNAC,National,CP,Normal,TN,normal,2001,False
324,2001,2023,2023-07-10,0930,C,CP319929855TN,FR,4.75,62.0,2001,ENNASR,TN,ARIANA,42130,STAGATHE,FR,FRANCE,National,CP,Normal,TN,normal,2001,False
372,2001,2023,2023-08-11,1235,C,CP311927434TN,FR,2.604,50.0,2001,ENNASR,TN,ARIANA,01220,DIVONNE LES BAINS,FR,DIVONNE LES BAINS,National,CP,Normal,TN,normal,2001,False
405,2001,2023,2023-08-25,1017,P,UP001167259TN,FR,1.045,26.0,2001,ENNASR,TN,ARIANA,3569,94000 CRETIL,FR,FRANCE,National,UP,Normal,TN,normal,2001,False
141,2001,2023,2023-03-08,1123,P,UP000209690TN,FR,0.2,10.0,2001,ENNASR,TN,ARIANA,Inconnu,INCONNU,FR,INCONNU,National,UP,Normal,TN,normal,2001,False
194,2001,2023,2023-04-06,1125,P,UP000204882TN,FR,0.482,16.0,2001,ENNASR,TN,ARIANA,Inconnu,INCONNU,FR,INCONNU,National,UP,Normal,TN,normal,2001,False
237,2001,2023,2023-05-09,0906,P,UP000204746TN,DE,0.481,16.0,2001,ENNASR,TN,ARIANA,Inconnu,INCONNU,DE,INCONNU,National,UP,Normal,TN,normal,2001,False
232,2001,2023,2023-05-03,0810,C,CP319929572TN,DE,3.619,69.0,2001,ENNASR,TN,ARIANA,Inconnu,INCONNU,DE,INCONNU,National,CP,Normal,TN,normal,2001,False
152,1250,2023,2023-07-31,0912,C,CP320423430TN,TN,8.54,6.1,2011,2011,TN,2011,2011,2011,TN,2011,National,CP,Normal,TN,normal,1250,False
74,1250,2023,2023-04-05,0855,C,CP320420739TN,TN,2.44,4.3,2011,2011,TN,2011,8160,8160,TN,JANDOUBA,National,CP,Normal,TN,normal,1250,False
69,1250,2023,2023-04-03,0853,C,CP320420787TN,TN,5.64,5.2,2011,2011,TN,2011,7016,EL ALIA,TN,7016,National,CP,Normal,TN,normal,1250,False
108,1250,2023,2023-05-11,0815,C,CP320420393TN,TN,3.16,4.6,2011,2011,TN,2011,2240,2240,TN,2240,National,CP,Normal,TN,normal,1250,False
13,1250,2023,2023-01-25,0816,C,CP320009744TN,TN,3.72,4.6,2011,2011,TN,2011,4212,4212,TN,4212,National,CP,Normal,TN,normal,1250,False
107,1250,2023,2023-05-11,0810,C,CP320420416TN,TN,2.5,4.3,2011,2011,TN,2011,4222,4222,TN,4222,National,CP,Normal,TN,normal,1250,False
89,1250,2023,2023-04-14,0819,C,CP320420570TN,TN,5.38,5.2,2011,2011,TN,2011,3080,3080,TN,3080,National,CP,Normal,TN,normal,1250,False
90,1250,2023,2023-04-14,0823,C,CP320420583TN,TN,4.88,4.9,2011,2011,TN,2011,3080,3080,TN,3080,National,CP,Normal,TN,normal,1250,False
121,1250,2023,2023-05-19,0825,C,CP320420265TN,TN,3.9,4.6,2011,2011,TN,2011,3080,3080,TN,3080,National,CP,Normal,TN,normal,1250,False
124,1250,2023,2023-05-22,0807,C,CP320420230TN,TN,3.5,4.6,2011,2011,TN,2011,3080,3080,TN,3080,National,CP,Normal,TN,normal,1250,False
128,1250,2023,2023-06-01,1113,C,CP320420190TN,TN,2.105,4.3,2011,2011,TN,2011,3080,3080,TN,3080,National,CP,Normal,TN,normal,1250,False
129,1250,2023,2023-06-01,1114,C,CP320420186TN,TN,2.229,4.3,2011,2011,TN,2011,3080,3080,TN,3080,National,CP,Normal,TN,normal,1250,False
104,1250,2023,2023-05-09,0817,C,CP320420433TN,TN,2.225,4.3,2011,2011,TN,2011,3080,3080,TN,3080,National,CP,Normal,TN,normal,1250,False
105,1250,2023,2023-05-09,0819,C,CP320420420TN,TN,2.095,4.3,2011,2011,TN,2011,3080,3080,TN,3080,National,CP,Normal,TN,normal,1250,False
83,1250,2023,2023-04-11,0908,C,CP320420645TN,TN,3.02,4.6,2011,2011,TN,2011,3080,3080,TN,3080,National,CP,Normal,TN,normal,1250,False
136,1250,2023,2023-06-19,1003,C,CP320420124TN,TN,2.46,4.3,2011,2011,TN,2011,3080,3080,TN,3080,National,CP,Normal,TN,normal,1250,False
137,1250,2023,2023-06-19,1006,C,CP320420115TN,TN,3.82,4.6,2011,2011,TN,2011,3080,3080,TN,3080,National,CP,Normal,TN,normal,1250,False
138,1250,2023,2023-06-20,0905,C,CP320420107TN,TN,4.12,4.9,2011,2011,TN,2011,3080,3080,TN,3080,National,CP,Normal,TN,normal,1250,False
139,1250,2023,2023-06-20,0907,C,CP320420098TN,TN,3.8,4.6,2011,2011,TN,2011,3080,3080,TN,3080,National,CP,Normal,TN,normal,1250,False
140,1250,2023,2023-06-22,1233,C,CP320420084TN,TN,3.26,4.6,2011,2011,TN,2011,3080,3080,TN,3080,National,CP,Normal,TN,normal,1250,False
123,1250,2023,2023-05-22,0804,C,CP320420243TN,TN,3.34,4.6,2011,2011,TN,2011,3080,3080,TN,3080,National,CP,Normal,TN,normal,1250,False
141,1250,2023,2023-06-22,1235,C,CP320423491TN,TN,3.28,4.6,2011,2011,TN,2011,3080,3080,TN,3080,National,CP,Normal,TN,normal,1250,False
143,1250,2023,2023-07-03,0729,C,CP320423488TN,TN,3.18,4.6,2011,2011,TN,2011,3080,3080,TN,3080,National,CP,Normal,TN,normal,1250,False
144,1250,2023,2023-07-04,0741,C,CP320420053TN,TN,3.48,4.6,2011,2011,TN,2011,3080,3080,TN,3080,National,CP,Normal,TN,normal,1250,False
145,1250,2023,2023-07-04,0744,C,CP320420040TN,TN,3.0,4.3,2011,2011,TN,2011,3080,3080,TN,3080,National,CP,Normal,TN,normal,1250,False
149,1250,2023,2023-07-14,0840,C,CP320423465TN,TN,3.28,4.6,2011,2011,TN,2011,3080,3080,TN,3080,National,CP,Normal,TN,normal,1250,False
150,1250,2023,2023-07-14,0846,C,CP320423457TN,TN,3.94,4.6,2011,2011,TN,2011,3080,3080,TN,3080,National,CP,Normal,TN,normal,1250,False
12,1250,2023,2023-01-23,0804,C,CP320009735TN,TN,5.75,5.2,2011,2011,TN,2011,7030,7030,TN,7030,National,CP,Normal,TN,normal,1250,False
85,1250,2023,2023-04-12,0953,C,CP320420623TN,TN,3.46,4.6,2011,2011,TN,2011,3080,3080,TN,3080,National,CP,Normal,TN,normal,1250,False
86,1250,2023,2023-04-12,1003,C,CP320420610TN,TN,4.1,4.9,2011,2011,TN,2011,3080,3080,TN,3080,National,CP,Normal,TN,normal,1250,False
70,1250,2023,2023-04-03,0856,C,CP320420773TN,TN,3.64,4.6,2011,2011,TN,2011,3080,3080,TN,3080,National,CP,Normal,TN,normal,1250,False
73,1250,2023,2023-04-05,0853,C,CP320420742TN,TN,3.26,4.6,2011,2011,TN,2011,3080,3080,TN,3080,National,CP,Normal,TN,normal,1250,False
82,1250,2023,2023-04-10,0854,C,CP320420654TN,TN,3.96,4.6,2011,2011,TN,2011,3080,3080,TN,3080,National,CP,Normal,TN,normal,1250,False
5,1250,2023,2023-01-16,0822,C,CP320009660TN,TN,3.14,4.6,2011,2011,TN,2011,2082,2082,TN,2082,National,CP,Normal,TN,normal,1250,False
6,1250,2023,2023-01-17,0834,C,CP320009673TN,TN,2.66,4.3,2011,2011,TN,2011,2082,2082,TN,2082,National,CP,Normal,TN,normal,1250,False
7,1250,2023,2023-01-18,0809,C,CP320009687TN,TN,3.9,4.6,2011,2011,TN,2011,2082,2082,TN,2082,National,CP,Normal,TN,normal,1250,False
11,1250,2023,2023-01-19,1437,C,CP320009727TN,TN,3.72,4.6,2011,2011,TN,2011,2082,2082,TN,2082,National,CP,Normal,TN,normal,1250,False
4,1250,2023,2023-01-09,1440,C,CP320009642TN,TN,3.56,4.6,2011,2011,TN,2011,8023,NABEUL,TN,NABEUL,National,CP,Normal,TN,normal,1250,False
43,2214,2023,2023-10-04,0932,C,CP321205229TN,TN,20.32,9.7,2214,HAMMA,TN,TOZEUR,5140,OULED MOULEHEM,TN,SOUASSI,National,CP,Normal,TN,normal,2214,False
63,2001,2023,2023-01-30,0853,C,CP319928342TN,FR,10.28,98.0,2001,ARIANA,TN,ENNASER,Inconnu,INCONNU,FR,INCONNU,National,CP,Normal,TN,normal,2001,False
110,2001,2023,2023-02-21,0839,C,CP319928682TN,FR,7.9,80.0,2001,ARIANA,TN,ENNASER,Inconnu,INCONNU,FR,INCONNU,National,CP,Normal,TN,normal,2001,False
253,2001,2023,2023-05-18,0858,C,CP319929612TN,FR,13.48,116.0,2001,ARIANA,TN,ENNASER,94600,SALVADOR,FR,CRESTIEL,National,CP,Normal,TN,normal,2001,False
340,2001,2023,2023-07-20,0751,C,CP319929904TN,FR,15.26,128.0,2001,ARIANA,TN,ENNASER,94000,CRETEIL,FR,FRANCE,National,CP,Normal,TN,normal,2001,False
3,8044,2023,2023-01-10,0926,C,CP316775041TN,RU,12.45,288.0,8044,MIDA,TN,MIDA,0000,RUSSIE,RU,RUSSIE,National,CP,Normal,TN,normal,8044,False
9039,6013,2023,2023-04-06,1122,C,CP321780755TN,TN,3.8,4.6,6020,HERMMA,TN,GABE,2050,HAMMAM LANF,TN,TUNIS,National,CP,Normal,TN,normal,6013,False
322,4160,2023,2023-01-26,0952,C,CP020134430TN,TN,5.26,5.2,4171,BENGURDEN,TN,BENGURDEN,7000,BIZERTE,TN,BIZERTE,National,CP,Normal,TN,normal,4160,False
473,4171,2023,2023-10-17,1033,C,CP323128895TN,TN,3.483,4.6,4171,BENGURDEN,TN,BENGURDEN,7000,BIZERTE,TN,BIZERTE,National,CP,Normal,TN,normal,4171,False
370,4171,2023,2023-07-31,1033,C,CP322537908TN,TN,3.27,4.6,4171,BENGURDEN,TN,BENGURDEN,7000,BIZERTE,TN,BIZERTE,National,CP,Normal,TN,normal,4171,False
328,4171,2023,2023-07-12,1321,C,CP322507693TN,TN,2.496,4.3,4171,BENGURDEN,TN,BENGURDEN,1164,HAMMAM CHATT,TN,BEN AROUS,National,CP,Normal,TN,normal,4171,False
5747,4160,2023,2023-10-03,1025,C,CP323133082TN,TN,4.0,4.6,4171,BENGURDEN,TN,BENGURDEN,5010,MONASTIR,TN,MONASTIR,National,CP,Normal,TN,normal,4160,False
8,4171,2023,2023-01-16,1445,C,CP319724551TN,TN,3.507,4.6,4171,BENGURDEN,TN,BENGURDEN,2223,HEZOUA,TN,TOZEUR,National,CP,Normal,TN,normal,4171,False
473,4171,2023,2023-10-17,1033,C,CP323128887TN,TN,3.118,4.6,4171,BENGURDEN,TN,BENGURDEN,7000,BIZERTE,TN,BIZERTE,National,CP,Normal,TN,normal,4171,False
241,4171,2023,2023-06-07,0827,C,CP321873418TN,TN,4.143,4.9,4171,BENGURDEN,TN,BENGURDEN,7000,BIZERTE,TN,BIZERTE,National,CP,Normal,TN,normal,4171,False
235,4171,2023,2023-06-05,1715,C,CP321873470TN,TN,5.9,5.2,4171,BENGURDEN,TN,BENGURDEN,7000,BIZERTE,TN,BIZERTE,National,CP,Normal,TN,normal,4171,False
386,4171,2023,2023-08-14,0724,C,CP322537721TN,TN,2.93,4.3,4171,BENGURDEN,TN,BENGURDEN,3089,SFAX,TN,SFAX,National,CP,Normal,TN,normal,4171,False
410,4171,2023,2023-08-28,1127,C,CP323128025TN,TN,5.43,5.2,4171,BENGURDEN,TN,BENGURDEN,7000,BIZERTE,TN,BIZERTE,National,CP,Normal,TN,normal,4171,False
434,4171,2023,2023-09-20,1000,C,CP323128326TN,TN,3.574,4.6,4171,BENGURDEN,TN,BENGURDEN,7000,BIZERTE,TN,BIZERTE,National,CP,Normal,TN,normal,4171,False
435,4171,2023,2023-09-20,1001,C,CP323128312TN,TN,3.133,4.6,4171,BENGURDEN,TN,BENGURDEN,7000,BIZERTE,TN,BIZERTE,National,CP,Normal,TN,normal,4171,False
240,4171,2023,2023-06-07,0825,C,CP321873421TN,TN,3.48,4.6,4171,BENGURDEN,TN,BENGURDEN,7000,BIZERTE,TN,BIZERTE,National,CP,Normal,TN,normal,4171,False
4998,4160,2023,2023-08-23,1317,C,CP210413523TN,TN,4.62,4.9,4171,BENGURDEN,TN,BENGURDEN,7000,BIZERTE,TN,BIZERTE,National,CP,Normal,TN,normal,4160,False
401,4171,2023,2023-08-18,0828,C,CP322537528TN,TN,4.7,4.9,4171,BENGURDEN,TN,BENGURDEN,7000,BIZERTE,TN,BIZERTE,National,CP,Normal,TN,normal,4171,False
252,4171,2023,2023-06-12,1119,C,CP321873280TN,TN,2.766,4.3,4171,BENGURDEN,TN,BENGURDEN,8011,NAB,TN,NAB,National,CP,Normal,TN,normal,4171,False
229,4171,2023,2023-06-01,1020,C,CP321873545TN,TN,3.419,4.6,4171,BENGURDEN,TN,BENGURDEN,2034,ARIANA,TN,ARIANA,National,CP,Normal,TN,normal,4171,False
272,4171,2023,2023-06-19,1045,C,CP321873041TN,TN,4.57,4.9,4171,BENGURDEN,TN,BENGURDEN,7000,BIZERTE,TN,BIZERTE,National,CP,Normal,TN,normal,4171,False
5581,4160,2023,2023-09-26,0851,C,CP323134746TN,TN,3.14,4.6,4171,BENGURDEN,TN,BENGURDEN,7000,BIZERTE,TN,BIZERTE,National,CP,Normal,TN,normal,4160,False
272,4171,2023,2023-06-19,1045,C,CP321873038TN,TN,4.92,4.9,4171,BENGURDEN,TN,BENGURDEN,7000,BIZERTE,TN,BIZERTE,National,CP,Normal,TN,normal,4171,False
410,4171,2023,2023-08-28,1127,C,CP323128017TN,TN,4.99,4.9,4171,BENGURDEN,TN,BENGURDEN,7000,BIZERTE,TN,BIZERTE,National,CP,Normal,TN,normal,4171,False
212,4171,2023,2023-05-26,0959,C,CP321873735TN,TN,4.35,4.9,4171,BENGURDEN,TN,BENGURDEN,7000,MAT,TN,MAT,National,CP,Normal,TN,normal,4171,False
212,4171,2023,2023-05-26,0959,C,CP321873744TN,TN,5.07,5.2,4171,BENGURDEN,TN,BENGURDEN,7000,MAT,TN,MAT,National,CP,Normal,TN,normal,4171,False
2188,4160,2023,2023-05-02,1111,C,CP322157374TN,TN,4.72,4.9,4171,BENGURDEN,TN,BENGURDEN,7000,BZ,TN,BZ,National,CP,Normal,TN,normal,4160,False
2189,4160,2023,2023-05-02,1113,C,CP322157365TN,TN,4.32,4.9,4171,BENGURDEN,TN,BENGURDEN,7000,BZ,TN,BZ,National,CP,Normal,TN,normal,4160,False
225,4171,2023,2023-05-31,1033,C,CP321873585TN,TN,2.67,4.3,4171,BENGURDEN,TN,BENGURDEN,7000,MAT,TN,MAT,National,CP,Normal,TN,normal,4171,False
225,4171,2023,2023-05-31,1033,C,CP321873599TN,TN,3.84,4.6,4171,BENGURDEN,TN,BENGURDEN,7000,MAT,TN,MAT,National,CP,Normal,TN,normal,4171,False
173,4171,2023,2023-05-02,1030,C,CP321874285TN,TN,2.194,4.3,4171,BENGURDEN,TN,BENGURDEN,7000,MAT,TN,MAT,National,CP,Normal,TN,normal,4171,False
173,4171,2023,2023-05-02,1030,C,CP321874299TN,TN,6.38,5.5,4171,BENGURDEN,TN,BENGURDEN,7000,MAT,TN,MAT,National,CP,Normal,TN,normal,4171,False
198,4171,2023,2023-05-18,1001,C,CP321873934TN,TN,4.384,4.9,4171,BENGURDEN,TN,BENGURDEN,7000,MAT,TN,MAT,National,CP,Normal,TN,normal,4171,False
199,4171,2023,2023-05-19,0911,C,CP321873917TN,TN,3.515,4.6,4171,BENGURDEN,TN,BENGURDEN,7000,MAT,TN,MAT,National,CP,Normal,TN,normal,4171,False
874,4160,2023,2023-03-01,1616,C,CP321895081TN,TN,4.44,4.9,4171,BENGURDEN,TN,BENGURDEN,7000,BZ,TN,BZ,National,CP,Normal,TN,normal,4160,False
143,4171,2023,2023-04-12,1333,C,CP321874603TN,TN,5.42,5.2,4171,BENGURDEN,TN,BENGURDEN,7000,MAT,TN,MAT,National,CP,Normal,TN,normal,4171,False
168,4171,2023,2023-04-25,0946,C,CP321874342TN,TN,2.174,4.3,4171,BENGURDEN,TN,BENGURDEN,7000,MAT,TN,MAT,National,CP,Normal,TN,normal,4171,False
168,4171,2023,2023-04-25,0946,C,CP321874356TN,TN,3.9,4.6,4171,BENGURDEN,TN,BENGURDEN,7000,MAT,TN,MAT,National,CP,Normal,TN,normal,4171,False
252,4171,2023,2023-06-12,1119,C,CP321873276TN,TN,4.22,4.9,4171,BENGURDEN,TN,BENGURDEN,7000,MAT,TN,MAT,National,CP,Normal,TN,normal,4171,False
253,4171,2023,2023-06-12,1141,C,CP321873262TN,TN,4.227,4.9,4171,BENGURDEN,TN,BENGURDEN,7000,MAT,TN,MAT,National,CP,Normal,TN,normal,4171,False
1095,4160,2023,2023-03-14,0728,C,CP321899653TN,TN,4.26,4.9,4171,BENGURDEN,TN,BENGURDEN,7000,BZ,TN,BZ,National,CP,Normal,TN,normal,4160,False
1387,4160,2023,2023-03-23,1255,C,CP322189156TN,TN,3.5,4.6,4171,BENGURDEN,TN,BENGURDEN,7000,BZ,TN,BZ,National,CP,Normal,TN,normal,4160,False
201,4171,2023,2023-05-22,1652,C,CP321873877TN,TN,3.26,4.6,4171,BENGURDEN,TN,BENGURDEN,7000,BZ,TN,BZ,National,CP,Normal,TN,normal,4171,False
201,4171,2023,2023-05-22,1652,C,CP321873885TN,TN,4.16,4.9,4171,BENGURDEN,TN,BENGURDEN,7000,BZ,TN,BZ,National,CP,Normal,TN,normal,4171,False
209,4171,2023,2023-05-24,1641,C,CP321873775TN,TN,4.12,4.9,4171,BENGURDEN,TN,BENGURDEN,7000,BZ,TN,BZ,National,CP,Normal,TN,normal,4171,False
345,4171,2023,2023-07-17,1158,C,CP322507906TN,TN,6.2,5.5,4171,BENGURDEN,TN,BENGURDEN,7000,BZ,TN,BZ,National,CP,Normal,TN,normal,4171,False
78,4171,2023,2023-03-10,1510,C,CP321897286TN,TN,5.26,5.2,4171,BENGURDEN,TN,BENGURDEN,7000,BZ,TN,BZ,National,CP,Normal,TN,normal,4171,False
193,4171,2023,2023-05-15,1547,C,CP321874055TN,TN,4.3,4.9,4171,BENGURDEN,TN,BENGURDEN,7000,BZ,TN,BZ,National,CP,Normal,TN,normal,4171,False
193,4171,2023,2023-05-15,1547,C,CP321874064TN,TN,3.33,4.6,4171,BENGURDEN,TN,BENGURDEN,7000,BZ,TN,BZ,National,CP,Normal,TN,normal,4171,False
199,4171,2023,2023-05-19,0911,C,CP321873925TN,TN,3.525,4.6,4171,BENGURDEN,TN,BENGURDEN,7000,BZ,TN,BZ,National,CP,Normal,TN,normal,4171,False
980,4160,2023,2023-03-08,1055,C,CP321898922TN,TN,5.48,5.2,4171,BENGURDEN,TN,BENGURDEN,7000,BZ,TN,BZ,National,CP,Normal,TN,normal,4160,False
1094,4160,2023,2023-03-14,0727,C,CP321899667TN,TN,3.84,4.6,4171,BENGURDEN,TN,BENGURDEN,7000,BZ,TN,BZ,National,CP,Normal,TN,normal,4160,False
741,4160,2023,2023-02-22,0957,C,CP321895648TN,TN,7.74,5.8,4171,BENGURDEN,TN,BENGURDEN,7000,BZ,TN,BZ,National,CP,Normal,TN,normal,4160,False
209,4171,2023,2023-05-24,1641,C,CP321873789TN,TN,5.35,5.2,4171,BENGURDEN,TN,BENGURDEN,7000,BZ,TN,BZ,National,CP,Normal,TN,normal,4171,False
222,4171,2023,2023-05-30,1143,C,CP321873625TN,TN,5.29,5.2,4171,BENGURDEN,TN,BENGURDEN,7000,BZ,TN,BZ,National,CP,Normal,TN,normal,4171,False
232,4171,2023,2023-06-02,1728,C,CP321873510TN,TN,4.42,4.9,4171,BENGURDEN,TN,BENGURDEN,7000,BZ,TN,BZ,National,CP,Normal,TN,normal,4171,False
323,4160,2023,2023-01-26,0956,C,CP020134426TN,TN,2.3,4.3,4171,BENGURDEN,TN,BENGURDEN,7000,BZ,TN,BZ,National,CP,Normal,TN,normal,4160,False
52,4171,2023,2023-02-28,1140,C,CP321897595TN,TN,6.02,5.5,4171,BENGURDEN,TN,BENGURDEN,7000,BZ,TN,BZ,National,CP,Normal,TN,normal,4171,False
47,2016,2023,2023-04-24,0907,P,UP000589848TN,FR,1.38,26.0,2016,CARTHGAE,TN,CARTHAGE,92000,FRANCE,FR,FRANCE,National,UP,Normal,TN,normal,2016,False
33,2016,2023,2023-04-04,0906,C,CP306564578TN,US,6.64,195.0,2016,CARTHGAE,TN,CARTHAGE,90250,CALIFORNIA,US,USA,National,CP,Normal,TN,normal,2016,False
57,2016,2023,2023-07-07,1106,C,CP202850425TN,US,5.12,170.0,2016,CARTHGAE,TN,CARTHAGE,90250,CALIFORNIA,US,USA,National,CP,Normal,TN,normal,2016,False
1,7114,2023,2023-01-06,1108,C,CP020626730TN,QA,6.82,94.0,7114,JERISSA,TN,JERISSA,Inconnu,DAOUHA,QA,QATAR,National,CP,Normal,TN,normal,7114,False
13,7114,2023,2023-03-21,0921,C,CP020626624TN,QA,6.88,94.0,7114,JERISSA,TN,JERISSA,Inconnu,DAOUHA,QA,QATAR,National,CP,Normal,TN,normal,7114,False
19,5066,2023,2023-01-12,0959,C,CP321557340TN,TN,2.01,4.3,5080,TEBOULBA,TN,TEBOULBA,9000,BEJA,TN,BEJA,National,CP,Normal,TN,normal,5066,False
81,5066,2023,2023-02-16,1627,C,CP319899500TN,TN,2.48,4.3,5080,TEBOULBA,TN,TEBOULBA,3116,CHERARDA,TN,KAIROUAN,National,CP,Normal,TN,normal,5066,False
225,5066,2023,2023-06-08,1752,C,CP320729216TN,TN,3.4,4.6,5080,TEBOULBA,TN,TEBOULBA,3116,CHERARDA,TN,KAIROUAN,National,CP,Normal,TN,normal,5066,False
54,5066,2023,2023-02-01,1610,C,CP321552444TN,TN,9.76,6.4,5080,TEBOULBA,TN,TEBOULBA,1000,TUNIS,TN,TUNIS,National,CP,Normal,TN,normal,5066,False
58,5066,2023,2023-02-02,1628,C,CP319899045TN,TN,5.3,5.2,5080,TEBOULBA,TN,TEBOULBA,1000,EL FAHES,TN,TUNIS,National,CP,Normal,TN,normal,5066,False
30,5066,2023,2023-01-18,1542,C,CP321551599TN,TN,5.57,5.2,5080,TEBOULBA,TN,TEBOULBA,2100,METLAOUI,TN,METLAOUI,National,CP,Normal,TN,normal,5066,False
213,5066,2023,2023-05-31,1631,C,CP319609865TN,TN,2.6,4.3,5080,TEBOULBA,TN,TEBOULBA,2029,TN,TN,TN,National,CP,Normal,TN,normal,5066,False
