IdBordereau;IdBureau;Annee;Date;Heure;RefPaiement;NumEnvoi;IdPays;Poids;Montant;cp;cite;codepays;ville;cpDest;citeDest;paysDest;villeDest
"00000183";"2260";"2023";"25/05/2023";"1520";"C";"CP321202823TN";"TN";"2.321";"4.3";"2260";"rue souk";"TN";"degache";"1000";"tunis";"TN";"tunis"
"00009030";"3023";"2023";"04/09/2023";"1031";"C";"CP323042007TN";"FR";"8.84";"86.0";"3023";"sfax";"TN";"sfax";"49100";"anger";"FR";"france"
"00000043";"2001";"2023";"19/01/2023";"0819";"P";"UP000209902TN";"IT";"0.818";"22.0";"2001";"ENNASR";"TN";"ARIANA ";"";"";"IT";""
"00000035";"2001";"2023";"17/01/2023";"0824";"C";"CP319928206TN";"FR";"2.1";"50.0";"2001";"ENNASR";"TN";"ARIANA ";"";"";"FR";""
"00000126";"2001";"2023";"02/03/2023";"0841";"C";"CP319928798TN";"IT";"2.5";"43.0";"2001";"ENNASR";"TN";"ARIANA ";"";"";"IT";""
"00000098";"2001";"2023";"15/02/2023";"0950";"P";"UP000209788TN";"US";"0.746";"22.0";"2001";"ENNASR";"TN";"ARIANA ";"";"";"US";""
"00000594";"2001";"2023";"17/11/2023";"1104";"P";"UP001890731TN";"FR";"0.448";"16.0";"2001";"ENNASR";"TN";"ARIANA ";"78630";"ORGEVAL";"FR";"ORGEVAL"
"00000603";"2001";"2023";"21/11/2023";"1014";"P";"UP001890816TN";"CH";"0.933";"22.0";"2001";"ENNASR";"TN";"ARIANA ";"1009";"PULLY";"CH";"PULLY"
"00000568";"2001";"2023";"06/11/2023";"1134";"P";"UP001890612TN";"FR";"0.312";"16.0";"2001";"ENNASR";"TN";"ARIANA ";"34570";"MONTARNAUD";"FR";"MONTARNAUD"
"00000621";"2001";"2023";"04/12/2023";"0912";"P";"UP001890949TN";"AT";"1.586";"26.0";"2001";"ENNASR";"TN";"ARIANA ";"8443";"GLEUINSTATTEN";"AT";"GLEUINSTATTEN"
"00000658";"2001";"2023";"20/12/2023";"0927";"P";"UP001891153TN";"FR";"0.498";"16.0";"2001";"ENNASR";"TN";"ARIANA ";"77170";"NANGIS";"FR";"NANGIS"
"00000507";"2001";"2023";"16/10/2023";"0836";"C";"CP311926796TN";"FR";"4.47";"62.0";"2001";"ENNASR";"TN";"ARIANA ";"133340";"ROGNAC";"FR";"ROGNAC"
"00000454";"2001";"2023";"20/09/2023";"1048";"P";"UP001167510TN";"FR";"0.517";"22.0";"2001";"ENNASR";"TN";"ARIANA ";"69003";"LYON";"FR";"LYON"
"00000533";"2001";"2023";"24/10/2023";"0810";"C";"CP311926694TN";"FR";"2.81";"50.0";"2001";"ENNASR";"TN";"ARIANA ";"37390";"LA MEMBROLLE SUE CHOUSILLE";"FR";"LA MEMBROLLE SUE CHOUSILLE"
"00000569";"2001";"2023";"06/11/2023";"1137";"C";"CP311926561TN";"FR";"2.469";"50.0";"2001";"ENNASR";"TN";"ARIANA ";"37390";"LA MEMBROLLE SUE CHOUSILLE";"FR";"LA MEMBROLLE SUE CHOUSILLE"
"00000518";"2001";"2023";"18/10/2023";"0836";"P";"UP001890365TN";"FR";"0.846";"22.0";"2001";"ENNASR";"TN";"ARIANA ";"83600";"FREJUS";"FR";"FREJUS"
"00000572";"2001";"2023";"07/11/2023";"0928";"P";"UP001890643TN";"FR";"0.845";"22.0";"2001";"ENNASR";"TN";"ARIANA ";"60130";"AVERCHY";"FR";"AVERCHY"
"00000592";"2001";"2023";"16/11/2023";"0948";"C";"CP311926411TN";"FR";"2.962";"50.0";"2001";"ENNASR";"TN";"ARIANA ";"133340";"ROGNAC";"FR";"ROGNAC"
"00000462";"2001";"2023";"25/09/2023";"1143";"C";"CP311927006TN";"FR";"3.296";"56.0";"2001";"ENNASR";"TN";"ARIANA ";"133340";"ROGNAC";"FR";"ROGNAC"
"00000521";"2001";"2023";"19/10/2023";"0837";"C";"CP311926765TN";"FR";"4.14";"62.0";"2001";"ENNASR";"TN";"ARIANA ";"133340";"ROGNAC";"FR";"ROGNAC"
"00000528";"2001";"2023";"23/10/2023";"0808";"C";"CP311926734TN";"FR";"3.947";"56.0";"2001";"ENNASR";"TN";"ARIANA ";"133340";"ROGNAC";"FR";"ROGNAC"
"00000539";"2001";"2023";"26/10/2023";"0810";"C";"CP311926685TN";"FR";"3.91";"56.0";"2001";"ENNASR";"TN";"ARIANA ";"133340";"ROGNAC";"FR";"ROGNAC"
"00000485";"2001";"2023";"05/10/2023";"0948";"C";"CP311926884TN";"FR";"3.68";"56.0";"2001";"ENNASR";"TN";"ARIANA ";"133340";"ROGNAC";"FR";"ROGNAC"
"00000383";"2001";"2023";"15/08/2023";"1027";"P";"UP001167112TN";"IT";"1.273";"26.0";"2001";"ENNASR";"TN";"ARIANA ";"10124";"LA SPEZIA";"IT";"ITALIA"
"00000382";"2001";"2023";"15/08/2023";"0903";"C";"CP311927403TN";"CH";"3.328";"47.0";"2001";"ENNASR";"TN";"ARIANA ";"1295";"SWITZERLAND";"CH";"SWISSE"
"00000401";"2001";"2023";"24/08/2023";"1024";"P";"UP001167228TN";"BE";"1.961";"26.0";"2001";"ENNASR";"TN";"ARIANA ";"9840";"DE PINTE";"BE";"DE PINTE"
"00000473";"2001";"2023";"02/10/2023";"0819";"C";"CP311926941TN";"FR";"2.362";"50.0";"2001";"ENNASR";"TN";"ARIANA ";"133340";"ROGNAC";"FR";"ROGNAC"
"00000324";"2001";"2023";"10/07/2023";"0930";"C";"CP319929855TN";"FR";"4.75";"62.0";"2001";"ENNASR";"TN";"ARIANA ";"42130";"STAGATHE";"FR";"FRANCE"
"00000333";"2001";"2023";"12/07/2023";"0925";"P";"UP001167948TN";"FR";"0.0";"6.0";"2001";"ENNASR";"TN";"ARIANA ";"44640";"france";"FR";"france"
"00000372";"2001";"2023";"11/08/2023";"1235";"C";"CP311927434TN";"FR";"2.604";"50.0";"2001";"ENNASR";"TN";"ARIANA ";"01220";"DIVONNE LES BAINS";"FR";"DIVONNE LES BAINS"
"00000405";"2001";"2023";"25/08/2023";"1017";"P";"UP001167259TN";"FR";"1.045";"26.0";"2001";"ENNASR";"TN";"ARIANA ";"3569";"94000 CRETIL";"FR";"FRANCE"
"00000141";"2001";"2023";"08/03/2023";"1123";"P";"UP000209690TN";"FR";"0.2";"10.0";"2001";"ENNASR";"TN";"ARIANA ";"";"";"FR";""
"00000194";"2001";"2023";"06/04/2023";"1125";"P";"UP000204882TN";"FR";"0.482";"16.0";"2001";"ENNASR";"TN";"ARIANA ";"";"";"FR";""
"00000237";"2001";"2023";"09/05/2023";"0906";"P";"UP000204746TN";"DE";"0.481";"16.0";"2001";"ENNASR";"TN";"ARIANA ";"";"";"DE";""
"00000232";"2001";"2023";"03/05/2023";"0810";"C";"CP319929572TN";"DE";"3.619";"69.0";"2001";"ENNASR";"TN";"ARIANA ";"";"";"DE";""
"00000152";"1250";"2023";"31/07/2023";"0912";"C";"CP320423430TN";"TN";"8.54";"6.1";"2011";"2011";"TN";"2011";"2011";"2011";"TN";"2011"
"00000074";"1250";"2023";"05/04/2023";"0855";"C";"CP320420739TN";"TN";"2.44";"4.3";"2011";"2011";"TN";"2011";"8160";"8160";"TN";"jandouba"
"00000069";"1250";"2023";"03/04/2023";"0853";"C";"CP320420787TN";"TN";"5.64";"5.2";"2011";"2011";"TN";"2011";"7016";"EL ALIA";"TN";"7016"
"00000108";"1250";"2023";"11/05/2023";"0815";"C";"CP320420393TN";"TN";"3.16";"4.6";"2011";"2011";"TN";"2011";"2240";"2240";"TN";"2240"
"00000013";"1250";"2023";"25/01/2023";"0816";"C";"CP320009744TN";"TN";"3.72";"4.6";"2011";"2011";"TN";"2011";"4212";"4212";"TN";"4212"
"00000107";"1250";"2023";"11/05/2023";"0810";"C";"CP320420416TN";"TN";"2.5";"4.3";"2011";"2011";"TN";"2011";"4222";"4222";"TN";"4222"
"00000089";"1250";"2023";"14/04/2023";"0819";"C";"CP320420570TN";"TN";"5.38";"5.2";"2011";"2011";"TN";"2011";"3080";"3080";"TN";"3080"
"00000090";"1250";"2023";"14/04/2023";"0823";"C";"CP320420583TN";"TN";"4.88";"4.9";"2011";"2011";"TN";"2011";"3080";"3080";"TN";"3080"
"00000121";"1250";"2023";"19/05/2023";"0825";"C";"CP320420265TN";"TN";"3.9";"4.6";"2011";"2011";"TN";"2011";"3080";"3080";"TN";"3080"
"00000124";"1250";"2023";"22/05/2023";"0807";"C";"CP320420230TN";"TN";"3.5";"4.6";"2011";"2011";"TN";"2011";"3080";"3080";"TN";"3080"
"00000128";"1250";"2023";"01/06/2023";"1113";"C";"CP320420190TN";"TN";"2.105";"4.3";"2011";"2011";"TN";"2011";"3080";"3080";"TN";"3080"
"00000129";"1250";"2023";"01/06/2023";"1114";"C";"CP320420186TN";"TN";"2.229";"4.3";"2011";"2011";"TN";"2011";"3080";"3080";"TN";"3080"
"00000104";"1250";"2023";"09/05/2023";"0817";"C";"CP320420433TN";"TN";"2.225";"4.3";"2011";"2011";"TN";"2011";"3080";"3080";"TN";"3080"
"00000105";"1250";"2023";"09/05/2023";"0819";"C";"CP320420420TN";"TN";"2.095";"4.3";"2011";"2011";"TN";"2011";"3080";"3080";"TN";"3080"
"00000083";"1250";"2023";"11/04/2023";"0908";"C";"CP320420645TN";"TN";"3.02";"4.6";"2011";"2011";"TN";"2011";"3080";"3080";"TN";"3080"
"00000136";"1250";"2023";"19/06/2023";"1003";"C";"CP320420124TN";"TN";"2.46";"4.3";"2011";"2011";"TN";"2011";"3080";"3080";"TN";"3080"
"00000137";"1250";"2023";"19/06/2023";"1006";"C";"CP320420115TN";"TN";"3.82";"4.6";"2011";"2011";"TN";"2011";"3080";"3080";"TN";"3080"
"00000138";"1250";"2023";"20/06/2023";"0905";"C";"CP320420107TN";"TN";"4.12";"4.9";"2011";"2011";"TN";"2011";"3080";"3080";"TN";"3080"
"00000139";"1250";"2023";"20/06/2023";"0907";"C";"CP320420098TN";"TN";"3.8";"4.6";"2011";"2011";"TN";"2011";"3080";"3080";"TN";"3080"
"00000140";"1250";"2023";"22/06/2023";"1233";"C";"CP320420084TN";"TN";"3.26";"4.6";"2011";"2011";"TN";"2011";"3080";"3080";"TN";"3080"
"00000123";"1250";"2023";"22/05/2023";"0804";"C";"CP320420243TN";"TN";"3.34";"4.6";"2011";"2011";"TN";"2011";"3080";"3080";"TN";"3080"
"00000141";"1250";"2023";"22/06/2023";"1235";"C";"CP320423491TN";"TN";"3.28";"4.6";"2011";"2011";"TN";"2011";"3080";"3080";"TN";"3080"
"00000143";"1250";"2023";"03/07/2023";"0729";"C";"CP320423488TN";"TN";"3.18";"4.6";"2011";"2011";"TN";"2011";"3080";"3080";"TN";"3080"
"00000144";"1250";"2023";"04/07/2023";"0741";"C";"CP320420053TN";"TN";"3.48";"4.6";"2011";"2011";"TN";"2011";"3080";"3080";"TN";"3080"
"00000145";"1250";"2023";"04/07/2023";"0744";"C";"CP320420040TN";"TN";"3.0";"4.3";"2011";"2011";"TN";"2011";"3080";"3080";"TN";"3080"
"00000149";"1250";"2023";"14/07/2023";"0840";"C";"CP320423465TN";"TN";"3.28";"4.6";"2011";"2011";"TN";"2011";"3080";"3080";"TN";"3080"
"00000150";"1250";"2023";"14/07/2023";"0846";"C";"CP320423457TN";"TN";"3.94";"4.6";"2011";"2011";"TN";"2011";"3080";"3080";"TN";"3080"
"00000012";"1250";"2023";"23/01/2023";"0804";"C";"CP320009735TN";"TN";"5.75";"5.2";"2011";"2011";"TN";"2011";"7030";"7030";"TN";"7030"
"00000085";"1250";"2023";"12/04/2023";"0953";"C";"CP320420623TN";"TN";"3.46";"4.6";"2011";"2011";"TN";"2011";"3080";"3080";"TN";"3080"
"00000086";"1250";"2023";"12/04/2023";"1003";"C";"CP320420610TN";"TN";"4.1";"4.9";"2011";"2011";"TN";"2011";"3080";"3080";"TN";"3080"
"00000070";"1250";"2023";"03/04/2023";"0856";"C";"CP320420773TN";"TN";"3.64";"4.6";"2011";"2011";"TN";"2011";"3080";"3080";"TN";"3080"
"00000073";"1250";"2023";"05/04/2023";"0853";"C";"CP320420742TN";"TN";"3.26";"4.6";"2011";"2011";"TN";"2011";"3080";"3080";"TN";"3080"
"00000082";"1250";"2023";"10/04/2023";"0854";"C";"CP320420654TN";"TN";"3.96";"4.6";"2011";"2011";"TN";"2011";"3080";"3080";"TN";"3080"
"00000005";"1250";"2023";"16/01/2023";"0822";"C";"CP320009660TN";"TN";"3.14";"4.6";"2011";"2011";"TN";"2011";"2082";"2082";"TN";"2082"
"00000006";"1250";"2023";"17/01/2023";"0834";"C";"CP320009673TN";"TN";"2.66";"4.3";"2011";"2011";"TN";"2011";"2082";"2082";"TN";"2082"
"00000007";"1250";"2023";"18/01/2023";"0809";"C";"CP320009687TN";"TN";"3.9";"4.6";"2011";"2011";"TN";"2011";"2082";"2082";"TN";"2082"
"00000011";"1250";"2023";"19/01/2023";"1437";"C";"CP320009727TN";"TN";"3.72";"4.6";"2011";"2011";"TN";"2011";"2082";"2082";"TN";"2082"
"00000004";"1250";"2023";"09/01/2023";"1440";"C";"CP320009642TN";"TN";"3.56";"4.6";"2011";"2011";"TN";"2011";"8023";"nabeul";"TN";"nabeul"
"00000043";"2214";"2023";"04/10/2023";"0932";"C";"CP321205229TN";"TN";"20.32";"9.7";"2214";"hamma";"TN";"tozeur";"5140";"ouled moulehem";"TN";"SOUASSI"
"00000063";"2001";"2023";"30/01/2023";"0853";"C";"CP319928342TN";"FR";"10.28";"98.0";"2001";"ariana";"TN";"ennaser";"";"";"FR";""
"00000110";"2001";"2023";"21/02/2023";"0839";"C";"CP319928682TN";"FR";"7.9";"80.0";"2001";"ariana";"TN";"ennaser";"";"";"FR";""
"00000253";"2001";"2023";"18/05/2023";"0858";"C";"CP319929612TN";"FR";"13.48";"116.0";"2001";"ariana";"TN";"ennaser";"94600";"SALVADOR";"FR";"CRESTIEL"
"00000340";"2001";"2023";"20/07/2023";"0751";"C";"CP319929904TN";"FR";"15.26";"128.0";"2001";"ariana";"TN";"ennaser";"94000";"CRETEIL";"FR";"FRANCE"
"00000003";"8044";"2023";"10/01/2023";"0926";"C";"CP316775041TN";"RU";"12.45";"288.0";"8044";"MIDA";"TN";"MIDA";"0000";"RUSSIE";"RU";"RUSSIE"
"00009039";"6013";"2023";"06/04/2023";"1122";"C";"CP321780755TN";"TN";"3.8";"4.6";"6020";"hermma";"TN";"gabe";"2050";"hammam lanf";"TN";"tunis"
"00000322";"4160";"2023";"26/01/2023";"0952";"C";"CP020134430TN";"TN";"5.26";"5.2";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"BIZERTE";"TN";"BIZERTE"
"00000473";"4171";"2023";"17/10/2023";"1033";"C";"CP323128895TN";"TN";"3.483";"4.6";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"BIZERTE";"TN";"BIZERTE"
"00000370";"4171";"2023";"31/07/2023";"1033";"C";"CP322537908TN";"TN";"3.27";"4.6";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"BIZERTE";"TN";"BIZERTE"
"00000328";"4171";"2023";"12/07/2023";"1321";"C";"CP322507693TN";"TN";"2.496";"4.3";"4171";"BENGURDEN";"TN";"BENGURDEN";"1164";"HAMMAM CHATT";"TN";"BEN AROUS"
"00005747";"4160";"2023";"03/10/2023";"1025";"C";"CP323133082TN";"TN";"4.0";"4.6";"4171";"BENGURDEN";"TN";"BENGURDEN";"5010";"MONASTIR";"TN";"MONASTIR"
"00000008";"4171";"2023";"16/01/2023";"1445";"C";"CP319724551TN";"TN";"3.507";"4.6";"4171";"BENGURDEN";"TN";"BENGURDEN";"2223";"hezoua";"TN";"tozeur"
"00000473";"4171";"2023";"17/10/2023";"1033";"C";"CP323128887TN";"TN";"3.118";"4.6";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bizerte";"TN";"bizerte"
"00000241";"4171";"2023";"07/06/2023";"0827";"C";"CP321873418TN";"TN";"4.143";"4.9";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bizerte";"TN";"bizerte"
"00000235";"4171";"2023";"05/06/2023";"1715";"C";"CP321873470TN";"TN";"5.9";"5.2";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bizerte";"TN";"bizerte"
"00000386";"4171";"2023";"14/08/2023";"0724";"C";"CP322537721TN";"TN";"2.93";"4.3";"4171";"BENGURDEN";"TN";"BENGURDEN";"3089";"sfax";"TN";"sfax"
"00000410";"4171";"2023";"28/08/2023";"1127";"C";"CP323128025TN";"TN";"5.43";"5.2";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bizerte";"TN";"bizerte"
"00000434";"4171";"2023";"20/09/2023";"1000";"C";"CP323128326TN";"TN";"3.574";"4.6";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bizerte";"TN";"bizerte"
"00000435";"4171";"2023";"20/09/2023";"1001";"C";"CP323128312TN";"TN";"3.133";"4.6";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bizerte";"TN";"bizerte"
"00000240";"4171";"2023";"07/06/2023";"0825";"C";"CP321873421TN";"TN";"3.48";"4.6";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bizerte";"TN";"bizerte"
"00004998";"4160";"2023";"23/08/2023";"1317";"C";"CP210413523TN";"TN";"4.62";"4.9";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bizerte";"TN";"bizerte"
"00000401";"4171";"2023";"18/08/2023";"0828";"C";"CP322537528TN";"TN";"4.7";"4.9";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bizerte";"TN";"bizerte"
"00000252";"4171";"2023";"12/06/2023";"1119";"C";"CP321873280TN";"TN";"2.766";"4.3";"4171";"BENGURDEN";"TN";"BENGURDEN";"8011";"nab";"TN";"nab"
"00000229";"4171";"2023";"01/06/2023";"1020";"C";"CP321873545TN";"TN";"3.419";"4.6";"4171";"BENGURDEN";"TN";"BENGURDEN";"2034";"ariana";"TN";"ariana"
"00000272";"4171";"2023";"19/06/2023";"1045";"C";"CP321873041TN";"TN";"4.57";"4.9";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bizerte";"TN";"bizerte"
"00005581";"4160";"2023";"26/09/2023";"0851";"C";"CP323134746TN";"TN";"3.14";"4.6";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bizerte";"TN";"bizerte"
"00000272";"4171";"2023";"19/06/2023";"1045";"C";"CP321873038TN";"TN";"4.92";"4.9";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bizerte";"TN";"bizerte"
"00000410";"4171";"2023";"28/08/2023";"1127";"C";"CP323128017TN";"TN";"4.99";"4.9";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bizerte";"TN";"bizerte"
"00000212";"4171";"2023";"26/05/2023";"0959";"C";"CP321873735TN";"TN";"4.35";"4.9";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"mat";"TN";"mat"
"00000212";"4171";"2023";"26/05/2023";"0959";"C";"CP321873744TN";"TN";"5.07";"5.2";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"mat";"TN";"mat"
"00002188";"4160";"2023";"02/05/2023";"1111";"C";"CP322157374TN";"TN";"4.72";"4.9";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bz";"TN";"bz"
"00002189";"4160";"2023";"02/05/2023";"1113";"C";"CP322157365TN";"TN";"4.32";"4.9";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bz";"TN";"bz"
"00000225";"4171";"2023";"31/05/2023";"1033";"C";"CP321873585TN";"TN";"2.67";"4.3";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"mat";"TN";"mat"
"00000225";"4171";"2023";"31/05/2023";"1033";"C";"CP321873599TN";"TN";"3.84";"4.6";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"mat";"TN";"mat"
"00000173";"4171";"2023";"02/05/2023";"1030";"C";"CP321874285TN";"TN";"2.194";"4.3";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"mat";"TN";"mat"
"00000173";"4171";"2023";"02/05/2023";"1030";"C";"CP321874299TN";"TN";"6.38";"5.5";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"mat";"TN";"mat"
"00000198";"4171";"2023";"18/05/2023";"1001";"C";"CP321873934TN";"TN";"4.384";"4.9";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"mat";"TN";"mat"
"00000199";"4171";"2023";"19/05/2023";"0911";"C";"CP321873917TN";"TN";"3.515";"4.6";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"mat";"TN";"mat"
"00000874";"4160";"2023";"01/03/2023";"1616";"C";"CP321895081TN";"TN";"4.44";"4.9";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bz";"TN";"bz"
"00000143";"4171";"2023";"12/04/2023";"1333";"C";"CP321874603TN";"TN";"5.42";"5.2";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"mat";"TN";"mat"
"00000168";"4171";"2023";"25/04/2023";"0946";"C";"CP321874342TN";"TN";"2.174";"4.3";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"mat";"TN";"mat"
"00000168";"4171";"2023";"25/04/2023";"0946";"C";"CP321874356TN";"TN";"3.9";"4.6";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"mat";"TN";"mat"
"00000252";"4171";"2023";"12/06/2023";"1119";"C";"CP321873276TN";"TN";"4.22";"4.9";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"mat";"TN";"mat"
"00000253";"4171";"2023";"12/06/2023";"1141";"C";"CP321873262TN";"TN";"4.227";"4.9";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"mat";"TN";"mat"
"00001095";"4160";"2023";"14/03/2023";"0728";"C";"CP321899653TN";"TN";"4.26";"4.9";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bz";"TN";"bz"
"00001387";"4160";"2023";"23/03/2023";"1255";"C";"CP322189156TN";"TN";"3.5";"4.6";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bz";"TN";"bz"
"00000201";"4171";"2023";"22/05/2023";"1652";"C";"CP321873877TN";"TN";"3.26";"4.6";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bz";"TN";"bz"
"00000201";"4171";"2023";"22/05/2023";"1652";"C";"CP321873885TN";"TN";"4.16";"4.9";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bz";"TN";"bz"
"00000209";"4171";"2023";"24/05/2023";"1641";"C";"CP321873775TN";"TN";"4.12";"4.9";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bz";"TN";"bz"
"00000345";"4171";"2023";"17/07/2023";"1158";"C";"CP322507906TN";"TN";"6.2";"5.5";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bz";"TN";"bz"
"00000078";"4171";"2023";"10/03/2023";"1510";"C";"CP321897286TN";"TN";"5.26";"5.2";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bz";"TN";"bz"
"00000193";"4171";"2023";"15/05/2023";"1547";"C";"CP321874055TN";"TN";"4.3";"4.9";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bz";"TN";"bz"
"00000193";"4171";"2023";"15/05/2023";"1547";"C";"CP321874064TN";"TN";"3.33";"4.6";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bz";"TN";"bz"
"00000199";"4171";"2023";"19/05/2023";"0911";"C";"CP321873925TN";"TN";"3.525";"4.6";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bz";"TN";"bz"
"00000980";"4160";"2023";"08/03/2023";"1055";"C";"CP321898922TN";"TN";"5.48";"5.2";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bz";"TN";"bz"
"00001094";"4160";"2023";"14/03/2023";"0727";"C";"CP321899667TN";"TN";"3.84";"4.6";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bz";"TN";"bz"
"00000741";"4160";"2023";"22/02/2023";"0957";"C";"CP321895648TN";"TN";"7.74";"5.8";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bz";"TN";"bz"
"00000209";"4171";"2023";"24/05/2023";"1641";"C";"CP321873789TN";"TN";"5.35";"5.2";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bz";"TN";"bz"
"00000222";"4171";"2023";"30/05/2023";"1143";"C";"CP321873625TN";"TN";"5.29";"5.2";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bz";"TN";"bz"
"00000232";"4171";"2023";"02/06/2023";"1728";"C";"CP321873510TN";"TN";"4.42";"4.9";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bz";"TN";"bz"
"00000323";"4160";"2023";"26/01/2023";"0956";"C";"CP020134426TN";"TN";"2.3";"4.3";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bz";"TN";"bz"
"00000052";"4171";"2023";"28/02/2023";"1140";"C";"CP321897595TN";"TN";"6.02";"5.5";"4171";"BENGURDEN";"TN";"BENGURDEN";"7000";"bz";"TN";"bz"
"00000047";"2016";"2023";"24/04/2023";"0907";"P";"UP000589848TN";"FR";"1.38";"26.0";"2016";"carthgae";"TN";"CARTHAGE";"92000";"france";"FR";"france"
"00000033";"2016";"2023";"04/04/2023";"0906";"C";"CP306564578TN";"US";"6.64";"195.0";"2016";"carthgae";"TN";"CARTHAGE";"90250";"california";"US";"USA"
"00000057";"2016";"2023";"07/07/2023";"1106";"C";"CP202850425TN";"US";"5.12";"170.0";"2016";"carthgae";"TN";"CARTHAGE";"90250";"california";"US";"USA"
"00000001";"7114";"2023";"06/01/2023";"1108";"C";"CP020626730TN";"QA";"6.82";"94.0";"7114";"JERISSA";"TN";"JERISSA";"";"daouha";"QA";"qatar"
"00000013";"7114";"2023";"21/03/2023";"0921";"C";"CP020626624TN";"QA";"6.88";"94.0";"7114";"JERISSA";"TN";"JERISSA";"";"daouha";"QA";"qatar"
"00000019";"5066";"2023";"12/01/2023";"0959";"C";"CP321557340TN";"TN";"2.01";"4.3";"5080";"TEBOULBA";"TN";"TEBOULBA";"9000";"BEJA";"TN";"BEJA"
"00000081";"5066";"2023";"16/02/2023";"1627";"C";"CP319899500TN";"TN";"2.48";"4.3";"5080";"TEBOULBA";"TN";"TEBOULBA";"3116";"cherarda";"TN";"kairouan"
"00000225";"5066";"2023";"08/06/2023";"1752";"C";"CP320729216TN";"TN";"3.4";"4.6";"5080";"TEBOULBA";"TN";"TEBOULBA";"3116";"cherarda";"TN";"kairouan"
"00000054";"5066";"2023";"01/02/2023";"1610";"C";"CP321552444TN";"TN";"9.76";"6.4";"5080";"TEBOULBA";"TN";"TEBOULBA";"1000";"TUNIS";"TN";"TUNIS"
"00000058";"5066";"2023";"02/02/2023";"1628";"C";"CP319899045TN";"TN";"5.3";"5.2";"5080";"TEBOULBA";"TN";"TEBOULBA";"1000";"EL FAHES";"TN";"TUNIS"
"00000030";"5066";"2023";"18/01/2023";"1542";"C";"CP321551599TN";"TN";"5.57";"5.2";"5080";"TEBOULBA";"TN";"TEBOULBA";"2100";"METLAOUI";"TN";"METLAOUI"
"00000213";"5066";"2023";"31/05/2023";"1631";"C";"CP319609865TN";"TN";"2.6";"4.3";"5080";"TEBOULBA";"TN";"TEBOULBA";"2029";"tn";"TN";"tn"
"00000213";"5066";"2023";"31/05/2023";"1631";"C";"CP319609882TN";"TN";"8.4";"6.1";"5080";"TEBOULBA";"TN";"TEBOULBA";"3000";"tn";"TN";"tn"
