IdBordereau;IdBureau;Annee;Date;Heure;RefPaiement;NumEnvoi;IdPays;Poids;Montant;cp;cite;codepays;ville;cpDest;citeDest;paysDest;villeDest
"00009772";"3052";"2026";"19/06/2026";"1429";"C";"CP326911501TN";"TN";"6.48";"5.5";"3079";"sfax";"TN";"sfax";"9000";"BEJA";"TN";"BEJA NORD"
"00001489";"2083";"2026";"06/03/2026";"1143";"C";"CP320325066TN";"TN";"2.12";"4.3";"2083";"cite elghazala";"TN";"ariana";"8052";"NABEUL";"TN";"NABEUL"
"00001557";"2083";"2026";"27/04/2026";"1523";"P";"UP003905439TN";"TN";"0.83";"6.5";"2083";"cite elghazala";"TN";"ariana";"3240";"TATAOUIN";"TN";"TATAOUIN"
"00001537";"2083";"2026";"14/04/2026";"1553";"C";"CP320325225TN";"TN";"2.154";"5.3";"2083";"cite elghazala";"TN";"ariana";"9070";"BEJA";"TN";"BEJA"
"00001506";"2083";"2026";"23/03/2026";"1615";"P";"UP003100665TN";"TN";"0.313";"5.0";"2083";"cite elghazala";"TN";"ariana";"8060";"NABEUL";"TN";"NABEUL"
"00001635";"2083";"2026";"01/07/2026";"1025";"P";"UP003906045TN";"TN";"0.24";"5.5";"2083";"cite elghazala";"TN";"ariana";"8060";"NABEUL";"TN";"NABEUL"
"00001556";"2083";"2026";"27/04/2026";"1519";"P";"UP003905425TN";"TN";"1.318";"6.5";"2083";"cite elghazala";"TN";"ariana";"5147";"MAHDIA";"TN";"MAHDIA"
"00001602";"2083";"2026";"04/06/2026";"1614";"P";"RR537170620TN";"TN";"0.618";"5.5";"2083";"cite elghazala";"TN";"ariana";"5147";"MAHDIA";"TN";"MAHDIA"
"00001433";"2083";"2026";"29/01/2026";"1002";"P";"UP003100759TN";"TN";"0.845";"5.5";"2083";"cite elghazala";"TN";"ariana";"2050";"HAMMAM LIF";"TN";"HAMMAM LIF"
"00001516";"2083";"2026";"30/03/2026";"1531";"P";"UP003905080TN";"TN";"0.447";"6.0";"2083";"cite elghazala";"TN";"ariana";"1220";"FOUSANA";"TN";"FOUSANA"
"00001490";"2083";"2026";"06/03/2026";"1144";"P";"UP003100590TN";"TN";"0.252";"5.0";"2083";"cite elghazala";"TN";"ariana";"1220";"FOUSANA";"TN";"FOUSANA"
"00001603";"2083";"2026";"04/06/2026";"1615";"P";"UP003905822TN";"TN";"0.64";"5.5";"2083";"cite elghazala";"TN";"ariana";"1220";"FOUSANA";"TN";"FOUSANA"
"00001450";"2083";"2026";"11/02/2026";"1610";"C";"CP202739917TN";"TN";"2.997";"4.3";"2083";"cite elghazala";"TN";"ariana";"5070";"ksar helel";"TN";"MONESTOIR"
"00001505";"2083";"2026";"23/03/2026";"1610";"P";"UP003100657TN";"TN";"1.447";"6.5";"2083";"cite elghazala";"TN";"ariana";"1240";"FERIANA";"TN";"GAFSA"
"00001436";"2083";"2026";"29/01/2026";"1011";"P";"UP003100745TN";"TN";"0.474";"5.0";"2083";"cite elghazala";"TN";"ariana";"5147";"mahdia";"TN";"madhia"
"00001515";"2083";"2026";"30/03/2026";"1527";"P";"UP003905076TN";"TN";"0.846";"5.5";"2083";"cite elghazala";"TN";"ariana";"5147";"mahdia";"TN";"madhia"
"00001636";"2083";"2026";"01/07/2026";"1026";"P";"UP003906054TN";"TN";"0.379";"5.0";"2083";"cite elghazala";"TN";"ariana";"5147";"mahdia";"TN";"madhia"
"00001536";"2083";"2026";"14/04/2026";"1550";"P";"UP003905195TN";"TN";"0.659";"5.5";"2083";"cite elghazala";"TN";"ariana";"2041";"TUNIS";"TN";"TUNIS"
"00001449";"2083";"2026";"11/02/2026";"1605";"P";"UP003100382TN";"TN";"0.602";"5.5";"2083";"cite elghazala";"TN";"ariana";"2041";"TUNIS";"TN";"TUNIS"
"00001933";"4280";"2026";"02/04/2026";"1131";"P";"RR452506495TN";"TN";"0.022";"4.2";"4200";"SOUK BAYEZ";"TN";"KEBILI";"1004";"EL MENZAH 1";"TN";"EL MENZAH"
"00002056";"4280";"2026";"08/06/2026";"1119";"P";"RR452501652TN";"TN";"0.019";"3.75";"4200";"SOUK BAYEZ";"TN";"KEBILI";"1073";"montplaisir";"TN";"BAB BHAR"
"00001423";"2045";"2026";"08/06/2026";"1120";"P";"LP542033269TN";"FR";"0.324";"25.0";"2052";"CITE EZZOUHOUR";"TN";"TUNIS";"83210";"TOULON";"FR";"FRANCE"
"00009442";"8025";"2026";"15/01/2026";"0908";"C";"CP325761672TN";"TN";"5.1";"6.2";"8025";"CITE JARDINS";"TN";"NABEUL";"3062";"SFAX";"TN";"SFAX"
"00009472";"8025";"2026";"13/04/2026";"1022";"C";"CP325761933TN";"TN";"4.3";"4.9";"8025";"CITE JARDINS";"TN";"NABEUL";"4200";"GBILI";"TN";"GBILI"
"00000986";"2052";"2026";"04/02/2026";"1008";"C";"CP325725715TN";"TN";"3.126";"5.6";"8025";"CITE JARDINS";"TN";"NABEUL";"4200";"GBILI";"TN";"GBILI"
"00001440";"4070";"2026";"14/05/2026";"1613";"C";"CP324106287TN";"TN";"7.8";"5.8";"4070";"MSAKEN";"TN";"SOUSSE";"4170";"ZARZIS";"TN";"MEDNINE"
"00001316";"4070";"2026";"03/02/2026";"1643";"P";"UP003488392TN";"TN";"1.818";"6.5";"4070";"MSAKEN";"TN";"SOUSSE";"5000";"monastir";"TN";"monastir"
"00001487";"4070";"2026";"23/06/2026";"0812";"P";"UP002145688TN";"TN";"1.204";"6.5";"4070";"MSAKEN";"TN";"SOUSSE";"2074";"MOURJ 4";"TN";"TUNIS"
"00009375";"5015";"2026";"15/06/2026";"1147";"P";"UP004153642TN";"TN";"0.98";"5.5";"5015";"rte de sousse";"TN";"SOUSSE JAOUHARA";"3140";"Kairaouen";"TN";""
"00009635";"5142";"2026";"05/02/2026";"1441";"C";"CP324581405TN";"FR";"12.96";"110.0";"5170";"FERAHTA";"TN";"MAHDIA";"13002";"marseille";"FR";"MARSILLE"
"00009618";"5142";"2026";"19/01/2026";"1117";"C";"CP324581277TN";"QA";"15.32";"193.0";"5170";"FERAHTA";"TN";"MAHDIA";"";"DOHA";"QA";"QATAR"
"00009185";"5051";"2026";"21/05/2026";"1108";"C";"CP324447119TN";"TN";"11.1";"7.0";"5050";"MOKNINE";"TN";"MOKNINE";"8196";"JENDOUBA";"TN";"jandouba"
"00009184";"5051";"2026";"21/05/2026";"1103";"C";"CP324447105TN";"TN";"10.7";"6.7";"5050";"MOKNINE";"TN";"MOKNINE";"8196";"JENDOUBA";"TN";"jandouba"
"00000433";"6021";"2026";"07/04/2026";"1153";"C";"CP324519062TN";"TN";"5.6";"5.2";"6021";"GHANNOUCH";"TN";"GABES";"3131";"MANSOURA";"TN";"KAIROUANE"
"00009268";"8069";"2026";"05/05/2026";"1114";"P";"UP004070143TN";"TN";"0.531";"5.5";"8090";"kelibi";"TN";"NABEUL";"4210";"rjim maatoug";"TN";"kebili"
"00009231";"6140";"2026";"04/05/2026";"1016";"C";"CP212089218TN";"IT";"3.97";"49.0";"6140";"CITE BASSATINE";"TN";"MAKTHAR";"24040";"BONATE SOPRA";"IT";"ITALIE"
"00009243";"6140";"2026";"01/06/2026";"1040";"C";"CP212089249TN";"IT";"3.516";"49.0";"6140";"CITE BASSATINE";"TN";"MAKTHAR";"61122";"PESERO";"IT";"ITALIE"
"00009239";"6140";"2026";"20/05/2026";"0912";"C";"CP212089221TN";"IT";"2.128";"43.0";"6140";"CITE BASSATINE";"TN";"MAKTHAR";"43122";"PARMA";"IT";"ITALIA"
"00009242";"6140";"2026";"01/06/2026";"1029";"C";"CP212089235TN";"IT";"3.824";"49.0";"6140";"CITE BASSATINE";"TN";"MAKTHAR";"24040";"BONATE SOPRA";"IT";"ITALIA"
"00000929";"1082";"2026";"13/04/2026";"0857";"C";"CP324692865TN";"CH";"11.53";"87.0";"1082";"TUNIS";"TN";"TUNIS";"1022";"CHAVANNES-PRES-RENES";"CH";"SUISSE"
"00000929";"1082";"2026";"13/04/2026";"0857";"C";"CP324692879TN";"CH";"11.01";"87.0";"1082";"TUNIS";"TN";"TUNIS";"1022";"CHAVANNES-PRES-RENES";"CH";"SUISSE"
"00001427";"2240";"2026";"08/06/2026";"1039";"P";"UP002805690TN";"TN";"1.21";"6.5";"2240";"NAFTA";"TN";"tozeur";"9170";"SIHEM BEAUTY CENTER";"TN";"SIDI BOUZID"
"00001435";"2240";"2026";"23/06/2026";"0920";"P";"UP002805672TN";"TN";"0.93";"5.5";"2240";"NAFTA";"TN";"tozeur";"3060";"MAHRES";"TN";"MAHRES"
"00001439";"2240";"2026";"29/06/2026";"0934";"C";"CP323354000TN";"TN";"7.31";"5.8";"2240";"NAFTA";"TN";"tozeur";"3060";"SIDI MANSOUR";"TN";"SFAX"
"00001428";"2240";"2026";"08/06/2026";"1043";"C";"CP323370055TN";"TN";"4.4";"5.9";"2240";"NAFTA";"TN";"tozeur";"4180";"HOUMET SOUK";"TN";"JERBA"
"00001425";"2083";"2026";"21/01/2026";"0842";"P";"UP003100820TN";"TN";"1.813";"7.5";"2083";"ariana";"TN";"ARIANA";"4264";"KEBELI";"TN";"KEBELI"
"00001543";"2083";"2026";"17/04/2026";"1046";"P";"UP003905310TN";"TN";"0.635";"6.5";"2083";"ariana";"TN";"ARIANA";"4264";"KEBELI";"TN";"KEBELI"
"00001442";"2083";"2026";"04/02/2026";"1656";"P";"UP003100705TN";"TN";"0.625";"6.5";"2083";"ariana";"TN";"ARIANA";"4264";"KEBELI";"TN";"KEBELI"
"00002771";"4230";"2026";"20/05/2026";"1024";"C";"CP325366102TN";"TN";"2.04";"4.3";"4212";"OUM SOMAA";"TN";"kebili";"4010";"SOUSSE";"TN";"SOUSSE"
"00000991";"4116";"2026";"13/04/2026";"1000";"C";"CP323521087TN";"FR";"2.77";"50.0";"4179";"SIDI MEHREZ";"TN";"JERBA";"74300";"france";"FR";"france"
"00001021";"4116";"2026";"01/06/2026";"1026";"C";"CP323520912TN";"FR";"1.82";"50.0";"4179";"SIDI MEHREZ";"TN";"JERBA";"74300";"france";"FR";"france"
"00000440";"1116";"2026";"07/01/2026";"1440";"P";"UP001628168TN";"TN";"0.52";"5.5";"1110";"mornaguia";"TN";"tunis";"3200";"cite mahrajene";"TN";"tataouine"
"00000605";"1116";"2026";"20/05/2026";"0930";"P";"UP001629384TN";"TN";"1.668";"6.5";"1110";"mornaguia";"TN";"tunis";"4100";"MEDNINE";"TN";"MEDNINE"
"00001051";"7150";"2026";"17/02/2026";"1131";"C";"CP327101346TN";"TN";"11.5";"7.0";"7150";"tajerouine";"TN";"tajerouine";"2240";"touzeur";"TN";"touzeur"
"00009873";"7120";"2026";"12/05/2026";"1042";"C";"CP201317869TN";"TN";"12.35";"7.3";"7120";"ESSAKIA";"TN";"KEF";"2036";"cite feth";"TN";"arina"
"00009853";"7120";"2026";"13/04/2026";"1148";"C";"CP201317577TN";"TN";"10.74";"6.7";"7120";"ESSAKIA";"TN";"KEF";"2036";"cite feth";"TN";"arina"
"00009852";"7120";"2026";"13/04/2026";"1147";"C";"CP201317563TN";"TN";"10.24";"6.7";"7120";"ESSAKIA";"TN";"KEF";"2036";"cite feth";"TN";"arina"
"00009851";"7120";"2026";"13/04/2026";"1145";"C";"CP201317550TN";"TN";"6.85";"5.5";"7120";"ESSAKIA";"TN";"KEF";"2036";"cite feth";"TN";"arina"
"00009788";"7120";"2026";"16/02/2026";"1136";"C";"CP201316832TN";"TN";"11.88";"7.0";"7120";"ESSAKIA";"TN";"KEF";"2036";"cite feth";"TN";"arina"
"00000622";"2245";"2026";"26/03/2026";"1622";"P";"UP002831235TN";"TN";"0.683";"5.5";"2245";"BEN FARJALLH";"TN";"NEFTA";"5090";"BKALTA";"TN";"MONASTIR"
"00011103";"4160";"2026";"21/04/2026";"0902";"P";"UP000446504TN";"TN";"0.723";"5.5";"4160";"BEN GUERDANE";"TN";"MEDENINE";"gaf";"gaf";"TN";"gaf"
"00009331";"4155";"2026";"13/01/2026";"0908";"P";"UP003371898TN";"TN";"1.436";"6.5";"4155";"GUELLALA";"TN";"JERBA";"5199";"MAHDIA";"TN";"MAHDIA"
"00009422";"4155";"2026";"11/05/2026";"0936";"C";"CP320717592TN";"TN";"3.4";"4.6";"4155";"GUELLALA";"TN";"JERBA";"7050";"MANZEL BOURGUIBA";"TN";"BIZETE"
"00009443";"4155";"2026";"03/06/2026";"0919";"C";"CP320717252TN";"TN";"8.0";"5.8";"4155";"GUELLALA";"TN";"JERBA";"9000";"BEJA";"TN";"BEJA"
"00009416";"4155";"2026";"04/05/2026";"1529";"P";"UP000439018TN";"TN";"1.186";"6.5";"4155";"GUELLALA";"TN";"JERBA";"2074";"EL MOUROUJ";"TN";"EL MOUROUJ"
"00009353";"4155";"2026";"16/02/2026";"1029";"C";"CP323533200TN";"TN";"9.16";"6.4";"4155";"GUELLALA";"TN";"JERBA";"900";"BEJA";"TN";"BEJA"
"00010016";"4233";"2026";"22/06/2026";"0916";"P";"UP001319759TN";"TN";"0.268";"5.0";"4232";"TENBIB";"TN";"KEBILI";"6011";"SABKHA";"TN";"GABES"
"00010019";"4233";"2026";"01/07/2026";"0904";"C";"CP323268270TN";"TN";"2.118";"4.3";"4232";"TENBIB";"TN";"KEBILI";"6011";"SABKHA";"TN";"GABES"
"00009186";"1221";"2026";"29/04/2026";"0942";"P";"UP001927082TN";"TN";"0.9";"5.5";"1221";"cite elfateh";"TN";"HAIDRA";"1211";"BOULAHNECH";"TN";"THALA"
"00009095";"4133";"2026";"06/04/2026";"1057";"C";"CP323536237TN";"FR";"8.08";"86.0";"4145";"CEDOUIKECH";"TN";"JERBA";"59220";"DENAIN";"FR";"FRANCE"
"00000725";"6032";"2026";"18/02/2026";"1129";"C";"CP325260384TN";"TN";"3.67";"4.6";"6032";"teboulbou";"TN";"GABES";"5079";"monastir";"TN";"monastir"
"00001862";"2078";"2026";"01/07/2026";"0755";"C";"CP325664640TN";"SN";"10.14";"128.0";"2078";"MARSA";"TN";"MARSA";"1000";"SENEGAL";"SN";"SENEGAL"
"00000703";"6120";"2026";"21/04/2026";"0827";"C";"CP322541607TN";"QA";"4.82";"72.0";"6120";"CITE INDEPENDANCE";"TN";"SILIANA";"214";"VILLA 33 AIN KHALED DOHA";"QA";"QATAR"
"00002127";"2034";"2026";"09/02/2026";"1521";"C";"CP324464704TN";"CA";"4.9";"137.0";"2034";"EZZAHRA";"TN";"BEN AROUS";"H1L2L8";"MONTRAL";"CA";"CANADA"
"00000976";"2092";"2026";"23/01/2026";"1230";"C";"CP320456336TN";"QA";"10.24";"138.0";"2092";"EL MANAR 2";"TN";"TUNIS";"111111";"QATAR";"QA";"QATAR"
"00000939";"2092";"2026";"05/01/2026";"1036";"P";"UP003387411TN";"TN";"1.96";"6.5";"2092";"EL MANAR 2";"TN";"TUNIS";"1200";"KASSERINE";"TN";"KASSERINE"
"00011253";"4200";"2026";"18/02/2026";"1132";"C";"CP313025790TN";"TN";"2.044";"4.3";"4200";"RTE DE GABES";"TN";"KEBILI";"2011";"M";"TN";"M"
"00011254";"4200";"2026";"18/02/2026";"1136";"P";"UP000327507TN";"TN";"1.774";"6.5";"4200";"RTE DE GABES";"TN";"KEBILI";"2013";"B AROUS";"TN";"B AROUS"
"00009118";"2121";"2026";"20/02/2026";"0951";"C";"CP323089812TN";"QA";"9.02";"127.0";"A2123";"GAFSA";"TN";"";"";"QATAR";"QA";"QATAR"
"00000727";"3062";"2026";"18/02/2026";"1604";"C";"CP323035054TN";"DE";"7.99";"97.0";"3072";"MERKEZ CHAKER";"TN";"SFAX";"53844";"troisdarf";"DE";"cermany"
"00001822";"4280";"2026";"21/01/2026";"0948";"P";"RR452530971TN";"TN";"0.017";"6.25";"4200";"RTE DE GABES";"TN";"KEBILI";"4230";"MENCHIA";"TN";"KEBILI"
"00001823";"4280";"2026";"21/01/2026";"0948";"P";"RR452530971TN";"TN";"0.017";"6.25";"4200";"RTE DE GABES";"TN";"KEBILI";"4230";"MENCHIA";"TN";"KEBILI"
"00001823";"4280";"2026";"21/01/2026";"0948";"P";"RR452530968TN";"TN";"0.022";"6.7";"4200";"RTE DE GABES";"TN";"KEBILI";"4280";"RTE DE GABES";"TN";"KEBILI"
"00001823";"4280";"2026";"21/01/2026";"0948";"P";"RR452530985TN";"TN";"0.017";"6.25";"4200";"RTE DE GABES";"TN";"KEBILI";"4230";"MENCHIA";"TN";"KEBILI"
"00001821";"4280";"2026";"21/01/2026";"0948";"P";"RR452530985TN";"TN";"0.017";"6.25";"4200";"RTE DE GABES";"TN";"KEBILI";"4230";"MENCHIA";"TN";"KEBILI"
"00001822";"4280";"2026";"21/01/2026";"0948";"P";"RR452530985TN";"TN";"0.017";"6.25";"4200";"RTE DE GABES";"TN";"KEBILI";"4230";"MENCHIA";"TN";"KEBILI"
"00001914";"4280";"2026";"13/03/2026";"1018";"P";"RR452507730TN";"TN";"0.017";"6.25";"4200";"RTE DE GABES";"TN";"KEBILI";"4200";"KEBELI";"TN";"KEBELI"
"00001913";"4280";"2026";"13/03/2026";"1018";"P";"RR452507730TN";"TN";"0.017";"6.25";"4200";"RTE DE GABES";"TN";"KEBILI";"4200";"KEBELI";"TN";"KEBELI"
"00001912";"4280";"2026";"13/03/2026";"1018";"P";"RR452507730TN";"TN";"0.017";"6.25";"4200";"RTE DE GABES";"TN";"KEBILI";"4200";"KEBELI";"TN";"KEBELI"
"00001890";"4280";"2026";"25/02/2026";"1521";"P";"RR452508810TN";"TN";"0.017";"6.25";"4200";"RTE DE GABES";"TN";"KEBILI";"4200";"EL NAZLA";"TN";"KEBILI"
"00001890";"4280";"2026";"25/02/2026";"1521";"P";"RR452508806TN";"TN";"0.017";"6.25";"4200";"RTE DE GABES";"TN";"KEBILI";"4230";"SOUK LAHAD";"TN";"KEBILI"
"00001914";"4280";"2026";"13/03/2026";"1018";"P";"RR452507712TN";"TN";"0.017";"6.25";"4200";"RTE DE GABES";"TN";"KEBILI";"tunis";"tunis";"TN";"tunis"
"00001938";"4280";"2026";"03/04/2026";"1137";"P";"RR452506442TN";"TN";"0.022";"6.7";"4200";"RTE DE GABES";"TN";"KEBILI";"4200";"KEBILI";"TN";"KEBILI"
"00001938";"4280";"2026";"03/04/2026";"1137";"P";"RR452506456TN";"TN";"0.022";"6.7";"4200";"RTE DE GABES";"TN";"KEBILI";"4200";"KEBILI";"TN";"KEBILI"
"00001942";"4280";"2026";"06/04/2026";"1109";"P";"RR452506283TN";"TN";"0.016";"6.25";"4200";"RTE DE GABES";"TN";"KEBILI";"4200";"KEBILI";"TN";"KEBILI"
"00001944";"4280";"2026";"06/04/2026";"1114";"P";"RR452506252TN";"TN";"0.016";"6.25";"4200";"RTE DE GABES";"TN";"KEBILI";"4280";"KEBILI";"TN";"KEBILI"
"00001945";"4280";"2026";"06/04/2026";"1114";"P";"RR452506270TN";"TN";"0.016";"6.25";"4200";"RTE DE GABES";"TN";"KEBILI";"4200";"KEBILI";"TN";"KEBILI"
"00001945";"4280";"2026";"06/04/2026";"1114";"P";"RR452506266TN";"TN";"0.016";"6.25";"4200";"RTE DE GABES";"TN";"KEBILI";"4280";"KEBILI";"TN";"KEBILI"
"00001913";"4280";"2026";"13/03/2026";"1018";"P";"RR452507726TN";"TN";"0.017";"6.25";"4200";"RTE DE GABES";"TN";"KEBILI";"4200";"KEBELI";"TN";"KEBELI"
"00001914";"4280";"2026";"13/03/2026";"1018";"P";"RR452507726TN";"TN";"0.017";"6.25";"4200";"RTE DE GABES";"TN";"KEBILI";"4200";"KEBELI";"TN";"KEBELI"
"00002052";"4280";"2026";"08/06/2026";"1102";"P";"RR452501697TN";"TN";"0.016";"6.25";"4200";"RTE DE GABES";"TN";"KEBILI";"4200";"KEBILI";"TN";"KEBILI"
"00002053";"4280";"2026";"08/06/2026";"1102";"P";"RR452501697TN";"TN";"0.016";"6.25";"4200";"RTE DE GABES";"TN";"KEBILI";"4200";"KEBILI";"TN";"KEBILI"
"00002053";"4280";"2026";"08/06/2026";"1102";"P";"RR452501683TN";"TN";"0.016";"6.25";"4200";"RTE DE GABES";"TN";"KEBILI";"4200";"KEBILI";"TN";"KEBILI"
"00002054";"4280";"2026";"08/06/2026";"1102";"P";"RR452501697TN";"TN";"0.016";"6.25";"4200";"RTE DE GABES";"TN";"KEBILI";"4200";"KEBILI";"TN";"KEBILI"
"00002054";"4280";"2026";"08/06/2026";"1102";"P";"RR452501683TN";"TN";"0.016";"6.25";"4200";"RTE DE GABES";"TN";"KEBILI";"4200";"KEBILI";"TN";"KEBILI"
"00002054";"4280";"2026";"08/06/2026";"1102";"P";"RR452501670TN";"TN";"0.016";"6.25";"4200";"RTE DE GABES";"TN";"KEBILI";"4200";"KEBILI";"TN";"KEBILI"
"00002055";"4280";"2026";"08/06/2026";"1102";"P";"RR452501697TN";"TN";"0.016";"6.25";"4200";"RTE DE GABES";"TN";"KEBILI";"4200";"KEBILI";"TN";"KEBILI"
"00002055";"4280";"2026";"08/06/2026";"1102";"P";"RR452501683TN";"TN";"0.016";"6.25";"4200";"RTE DE GABES";"TN";"KEBILI";"4200";"KEBILI";"TN";"KEBILI"
"00002055";"4280";"2026";"08/06/2026";"1102";"P";"RR452501670TN";"TN";"0.016";"6.25";"4200";"RTE DE GABES";"TN";"KEBILI";"4200";"KEBILI";"TN";"KEBILI"
"00002055";"4280";"2026";"08/06/2026";"1102";"P";"RR452501666TN";"TN";"0.016";"6.25";"4200";"RTE DE GABES";"TN";"KEBILI";"4200";"KEBILI";"TN";"KEBILI"
"00002532";"2034";"2026";"17/06/2026";"1203";"C";"CP324266575TN";"CA";"6.2";"181.0";"2013";"BEN AROUS";"TN";"BEN AROUS";"H1L2L8";"MONTRAL";"CA";"CANADA"
"00000292";"3099";"2026";"03/02/2026";"1617";"C";"CP320390127TN";"FR";"14.49";"122.0";"3099";"EL BOUSTEN";"TN";"SFAX";"21000";"DIJON";"FR";"FRANCE"
"00009257";"3048";"2026";"27/01/2026";"1252";"P";"LP542044995TN";"AE";"1.202";"26.0";"3048";"SOUK EL FERIANI";"TN";"SFAX";"SPRING 15";"SPRING 15";"AE";"UAE"
"00009258";"3048";"2026";"27/01/2026";"1303";"P";"LP542044981TN";"GB";"1.99";"28.0";"3048";"SOUK EL FERIANI";"TN";"SFAX";"E97DT";"LONDON";"GB";"LONDON"
"00009275";"3048";"2026";"11/03/2026";"0901";"P";"LP542044916TN";"GR";"0.87";"24.0";"3048";"SOUK EL FERIANI";"TN";"SFAX";"185 36";"PIREAS";"GR";"PIREAS"
"00002228";"5016";"2026";"02/01/2026";"1447";"C";"CP325638579TN";"TN";"4.365";"4.9";"5070";"kasr hellel";"TN";"kasr hellel";"7080";"7080";"TN";""
"00002710";"2050";"2026";"17/03/2026";"1057";"P";"UP003897247TN";"TN";"0.066";"4.2";"2099";"bousoffarra";"TN";"BEN AROUS";"3040";"bir ali ben kalif";"TN";"sfax"
"00002964";"2050";"2026";"17/06/2026";"1546";"P";"UP003898931TN";"TN";"1.276";"6.5";"2099";"bousoffarra";"TN";"BEN AROUS";"3040";"bir ali ben kalif";"TN";"sfax"
"00009726";"2063";"2026";"09/01/2026";"1104";"C";"CP326349613TN";"TN";"4.38";"4.9";"2063";"NOUVELLE MEDINA";"TN";"BEN AROUS";"2117";"GAFSA";"TN";"GAFSA"
"00009728";"2063";"2026";"12/01/2026";"1321";"C";"CP326349627TN";"FR";"3.97";"56.0";"2063";"NOUVELLE MEDINA";"TN";"BEN AROUS";"92120";"MONTROUGE";"FR";"PARIS"
"00001164";"1164";"2026";"09/02/2026";"0912";"C";"CP321418232TN";"AE";"14.68";"195.0";"2055";"bir bey";"TN";"h lif";"22000";"ABUDHABI";"AE";"EAU"
"00001165";"1164";"2026";"09/02/2026";"0943";"C";"CP321418246TN";"AE";"12.46";"171.0";"2055";"bir bey";"TN";"h lif";"22000";"ABUDHABI";"AE";"UAE"
"00002615";"2050";"2026";"18/02/2026";"1201";"P";"LP542021169TN";"DE";"1.74";"28.0";"2097";"boumhal";"TN";"ezzahra";"27747";"almenhorst deutchland";"DE";"allemagne"
"00010332";"2097";"2026";"20/04/2026";"1557";"P";"LP541994075TN";"DE";"0.832";"45.0";"2097";"boumhal";"TN";"ezzahra";"27747";"almenhorst deutchland";"DE";"allemagne"
"00000551";"4242";"2026";"23/02/2026";"0933";"C";"CP322026405TN";"TN";"6.26";"5.5";"4242";"KEBILI";"TN";"KEBILI";"2086";"DOUAR HICHER";"TN";""
"00014622";"1000";"2026";"27/04/2026";"1036";"C";"CP325696259TN";"QA";"6.79";"94.0";"2066";"ibn cina";"TN";"tunis";"";"douha";"QA";"qatar"
"00001226";"5070";"2026";"11/03/2026";"1051";"P";"UP001429198TN";"TN";"1.98";"6.5";"5070";"KH";"TN";"KH";"2040";"T";"TN";"cite tahrir"
"00001185";"5070";"2026";"27/01/2026";"0934";"C";"CP319534963TN";"TN";"4.56";"5.9";"5070";"KH";"TN";"KH";"2040";"T";"TN";"cite tahrir"
"00001248";"5070";"2026";"08/04/2026";"0755";"P";"UP001429122TN";"TN";"0.65";"5.5";"5070";"KH";"TN";"KH";"5155";"KSESBA";"TN";"MAHDIA"
"00002505";"2050";"2026";"30/01/2026";"1203";"C";"CP324649819TN";"QA";"9.1";"127.0";"2050";"hlif";"TN";"hlif";"";"douha";"QA";"qatar"
