IdBordereau;IdBureau;Annee;Date;Heure;RefPaiement;NumEnvoi;IdPays;Poids;Montant;cp;cite;codepays;ville;cpDest;citeDest;paysDest;villeDest
"00009211";"8011";"2024";"20/06/2024";"0937";"P";"UP001665280TN";"TN";"0.042";"5.2";"8000";"NABEUL";"TN";"NABEUL";"4033";"al mourdine";"TN";"msakin soussa"
"00009212";"8011";"2024";"20/06/2024";"0942";"C";"CP304707075TN";"TN";"2.924";"4.3";"8000";"NABEUL";"TN";"NABEUL";"7000";"el basatin amka";"TN";"bizert"
"00009305";"8011";"2024";"06/09/2024";"0906";"P";"UP002607986TN";"TN";"1.56";"7.5";"8000";"NABEUL";"TN";"NABEUL";"7041";"elloueta";"TN";"bizerte"
"00009336";"8011";"2024";"26/09/2024";"1651";"P";"UP002608385TN";"TN";"0.022";"5.2";"8000";"NABEUL";"TN";"NABEUL";"9100";"sidi bouzid";"TN";"sidi bouzid"
"00009337";"8011";"2024";"26/09/2024";"1654";"P";"UP002608377TN";"TN";"1.607";"7.5";"8000";"NABEUL";"TN";"NABEUL";"3180";"bouhajla";"TN";"kairouan"
"00009031";"3020";"2024";"25/06/2024";"1510";"C";"CP320392074TN";"FR";"11.2";"104.0";"3020";"CITE ERRAOUDHA";"TN";"SFAX";"64150";"MOIRNEX FRANE";"FR";"MOURNEX FRANCE"
"00009024";"3020";"2024";"12/02/2024";"0932";"C";"CP320392065TN";"FR";"9.0";"86.0";"3020";"CITE ERRAOUDHA";"TN";"SFAX";"17310";"saint-pierre d'oléron";"FR";"saint-pierre d'oléron"
"00009001";"7100";"2024";"27/03/2024";"0820";"P";"RR400018016TN";"US";"1.99";"28.0";"7100";"CITE ENNOUHOUDH 1";"TN";"KEF";"78251";"SAIN ANTONIO";"US";"USA"
"00000477";"7150";"2024";"07/10/2024";"1102";"P";"UP001524260TN";"TN";"1.679";"6.5";"7150";"tajerouine";"TN";"tajerouine";"7061";"BIZERTE BAB MATEUR";"TN";"BIZERTE"
"00000349";"7150";"2024";"30/05/2024";"1116";"C";"CP317317348TN";"TN";"2.856";"4.3";"7150";"tajerouine";"TN";"tajerouine";"7061";"BIZERTE BAB MATEUR";"TN";"BIZERTE"
"00000218";"7150";"2024";"09/01/2024";"1535";"C";"CP308263828TN";"TN";"6.94";"5.5";"7150";"tajerouine";"TN";"tajerouine";"7150";"MSTIR";"TN";"MSTIR"
"00000253";"7150";"2024";"15/02/2024";"1645";"C";"CP308295848TN";"TN";"5.2";"5.2";"7150";"tajerouine";"TN";"tajerouine";"7150";"MSTIR";"TN";"MSTIR"
"00000223";"7150";"2024";"22/01/2024";"0954";"C";"CP308263876TN";"TN";"10.55";"6.7";"7150";"tajerouine";"TN";"tajerouine";"7150";"MSTIR";"TN";"MSTIR"
"00000237";"7150";"2024";"06/02/2024";"1058";"C";"CP308295729TN";"TN";"11.97";"7.0";"7150";"tajerouine";"TN";"tajerouine";"7150";"MSTIR";"TN";"MSTIR"
"00000220";"7150";"2024";"11/01/2024";"1201";"C";"CP308263831TN";"TN";"2.64";"4.3";"7150";"tajerouine";"TN";"tajerouine";"7000";"BIZERTE";"TN";"BIZERTE"
"00000284";"7150";"2024";"13/03/2024";"0953";"C";"CP317318391TN";"TN";"3.75";"4.6";"7150";"tajerouine";"TN";"tajerouine";"2036";"SOUKRA";"TN";"SOUKRA"
"00000250";"7150";"2024";"14/02/2024";"1040";"C";"CP308295817TN";"TN";"3.41";"4.6";"7150";"tajerouine";"TN";"tajerouine";"1000";"baraket sahil";"TN";"barket sahe"
"00000279";"7150";"2024";"12/03/2024";"1018";"C";"CP317318215TN";"TN";"6.04";"5.5";"7150";"tajerouine";"TN";"tajerouine";"6020";"hamma";"TN";"gabes"
"00000371";"7150";"2024";"24/06/2024";"1021";"P";"UP000649334TN";"TN";"1.173";"6.5";"7150";"tajerouine";"TN";"tajerouine";"2068";"mourouj 3";"TN";"mourouj 3"
"00000269";"7150";"2024";"07/03/2024";"1048";"C";"CP317318330TN";"TN";"4.47";"4.9";"7150";"tajerouine";"TN";"tajerouine";"7150";"MSTIR";"TN";"MSTIR"
"00000470";"7150";"2024";"27/09/2024";"1014";"C";"CP323726457TN";"TN";"7.4";"5.8";"7150";"tajerouine";"TN";"tajerouine";"7150";"MSTIR";"TN";"MSTIR"
"00000329";"7150";"2024";"08/05/2024";"1101";"C";"CP317317440TN";"TN";"3.48";"4.6";"7150";"tajerouine";"TN";"tajerouine";"7150";"MSTIR";"TN";"MSTIR"
"00000324";"7150";"2024";"02/05/2024";"1108";"C";"CP308295043TN";"TN";"9.82";"6.4";"7150";"tajerouine";"TN";"tajerouine";"3007";"SFAX";"TN";"SFAX"
"00000332";"7150";"2024";"16/05/2024";"1017";"C";"CP317319423TN";"TN";"13.099";"7.6";"7150";"tajerouine";"TN";"tajerouine";"3007";"SFAX";"TN";"SFAX"
"00000551";"7150";"2024";"18/12/2024";"1054";"C";"CP317316798TN";"TN";"4.558";"4.9";"7150";"tajerouine";"TN";"tajerouine";"3007";"SFAX";"TN";"SFAX"
"00000188";"9140";"2024";"06/06/2024";"1644";"C";"CP316074715TN";"TN";"3.083";"4.6";"9140";"SIDI BOUZID";"TN";"SIDI BOUZID";"2100";"GAFSA";"TN";"GAFSA"
"00000021";"1079";"2024";"20/02/2024";"0903";"C";"CP313561002TN";"OM";"6.92";"84.0";"1079";"TUNIS HALLES";"TN";"TUNIS";"2830";"";"OM";""
"00000032";"1079";"2024";"26/04/2024";"1247";"C";"CP313560917TN";"OM";"10.49";"120.0";"1079";"TUNIS HALLES";"TN";"TUNIS";"130";"";"OM";""
"00000116";"1220";"2024";"08/07/2024";"1141";"P";"UP001926691TN";"TN";"0.311";"5.0";"1220";"FOUSSANA";"TN";"KASSERINE";"3064";"BAHRI";"TN";"SFAX"
"00000113";"1220";"2024";"01/07/2024";"1121";"P";"UP001926745TN";"TN";"0.192";"4.5";"1220";"FOUSSANA";"TN";"KASSERINE";"7170";"DAHMANI";"TN";"KEF"
"00000102";"1220";"2024";"07/06/2024";"0837";"P";"UP001926816TN";"TN";"0.107";"4.5";"1220";"FOUSSANA";"TN";"KASSERINE";"5160";"el jam";"TN";"el jam"
"00000122";"1220";"2024";"24/07/2024";"1150";"P";"UP001926643TN";"TN";"0.914";"5.5";"1220";"FOUSSANA";"TN";"KASSERINE";"2120";"GAFSA";"TN";"GAFRA"
"00000123";"1220";"2024";"24/07/2024";"1150";"P";"UP001926643TN";"TN";"0.914";"5.5";"1220";"FOUSSANA";"TN";"KASSERINE";"2120";"GAFSA";"TN";"GAFRA"
"00000129";"1220";"2024";"07/08/2024";"1035";"P";"UP001926609TN";"TN";"0.39";"5.0";"1220";"FOUSSANA";"TN";"KASSERINE";"5100";"mahdia";"TN";"mahdia"
"00000136";"1220";"2024";"19/09/2024";"0839";"P";"UP001926572TN";"TN";"0.74";"5.5";"1220";"FOUSSANA";"TN";"KASSERINE";"3129";"KAIROUAN";"TN";"KAIROUAN"
"00000103";"1220";"2024";"07/06/2024";"0839";"P";"UP001926802TN";"TN";"0.196";"4.5";"1220";"FOUSSANA";"TN";"KASSERINE";"6150";"rouhiya";"TN";"rouhiya"
"00000108";"1220";"2024";"11/06/2024";"0916";"P";"UP001926776TN";"TN";"0.054";"4.2";"1220";"FOUSSANA";"TN";"KASSERINE";"6150";"rouhiya";"TN";"rouhiya"
"00000104";"1220";"2024";"07/06/2024";"0842";"P";"UP001926793TN";"TN";"0.199";"4.5";"1220";"FOUSSANA";"TN";"KASSERINE";"6021";"gabes";"TN";"gabes"
"00000100";"1220";"2024";"05/06/2024";"1550";"P";"UP001926820TN";"TN";"0.381";"5.0";"1220";"FOUSSANA";"TN";"KASSERINE";"9040";"BEJA";"TN";"BEJA"
"00000112";"1220";"2024";"25/06/2024";"0915";"P";"UP001926762TN";"TN";"0.245";"4.5";"1220";"FOUSSANA";"TN";"KASSERINE";"4165";"MIDOUN";"TN";"JERBA"
"00000121";"1220";"2024";"18/07/2024";"1045";"P";"UP001926657TN";"TN";"0.181";"4.5";"1220";"FOUSSANA";"TN";"KASSERINE";"5180";"mehdia";"TN";"mehdia"
"00009071";"8026";"2024";"03/09/2024";"1011";"C";"CP321526965TN";"TN";"6.19";"5.5";"8026";"saheb jebel";"TN";"saheb jebel";"8011";"DAR CHAABEN FEHRI";"TN";"NABEUL"
"00000071";"8044";"2024";"04/09/2024";"0905";"P";"UP002800321TN";"TN";"1.25";"6.5";"8044";"MIDA";"TN";"nabeul";"4070";"msaken";"TN";"msaken"
"00009098";"1075";"2024";"26/06/2024";"0919";"P";"UP000561371TN";"TN";"0.087";"4.2";"1002";"TUNIS";"TN";"TUNIS";"6100";"CITE MISKIA";"TN";"SILIANA SUD"
"00012599";"8090";"2024";"04/12/2024";"1006";"C";"CP320118038TN";"TN";"5.64";"5.2";"8090";"cite riyadh";"TN";"nabeul";"2212";"TAMEGHZA";"TN";"TAMEGHZA"
"00009601";"8090";"2024";"18/03/2024";"1157";"C";"CP321572885TN";"FR";"3.269";"56.0";"8090";"cite riyadh";"TN";"nabeul";"92400";"france";"FR";"..."
"00009084";"4023";"2024";"08/05/2024";"1631";"C";"CP321132610TN";"FR";"6.36";"74.0";"4023";"SOUSSE RIADH";"TN";"SOUSSE";"";"68300";"FR";"FRANCE"
"00000182";"5025";"2024";"01/10/2024";"1510";"C";"CP318722934TN";"CA";"2.6";"93.0";"3041";"MERKEZ CHIHYA4";"TN";"MONASTIR";"G15136";"QUBEC";"CA";"CANADA"
"00000486";"4116";"2024";"21/08/2024";"0801";"C";"CP323523675TN";"TN";"2.22";"4.3";"41136";"MIDOUN";"TN";"JERBA";"7030";"CITE ZARROUG";"TN";"MATER"
"00009021";"8050";"2024";"02/05/2024";"1514";"P";"UP000852785TN";"TN";"0.545";"5.5";"8050";"NABEUL";"TN";"HAMMAMET";"3100";"kairouan";"TN";"3100"
"00009411";"8050";"2024";"18/11/2024";"1407";"P";"UP002643904TN";"TN";"1.787";"6.5";"8050";"NABEUL";"TN";"HAMMAMET";"8024";"tazarka";"TN";"nabeul"
"00009354";"8050";"2024";"21/10/2024";"1142";"P";"UP002638277TN";"TN";"0.683";"5.5";"8050";"NABEUL";"TN";"HAMMAMET";"8024";"tazarka";"TN";"nabeul"
"00009524";"8050";"2024";"20/12/2024";"1329";"P";"UP002644745TN";"TN";"0.831";"5.5";"8050";"NABEUL";"TN";"HAMMAMET";"5013";"manzel kamel";"TN";""
"00009473";"8050";"2024";"05/12/2024";"1040";"P";"UP002644618TN";"TN";"1.57";"6.5";"8050";"NABEUL";"TN";"HAMMAMET";"8024";"tazarka";"TN";"nabeul"
"00009048";"8050";"2024";"16/05/2024";"1433";"P";"UP000852578TN";"TN";"0.668";"5.5";"8050";"NABEUL";"TN";"HAMMAMET";"8024";"tazarka";"TN";"nabeul"
"00009064";"8050";"2024";"24/05/2024";"1325";"P";"UP000852445TN";"TN";"0.701";"5.5";"8050";"NABEUL";"TN";"HAMMAMET";"5013";"menzel kamel";"TN";"monastir"
"00009044";"6012";"2024";"02/04/2024";"1027";"C";"CP321753809TN";"TN";"5.0";"4.9";"3071";"GUREMDA";"TN";"SFAX";"3129";"KAIROUAN";"TN";"KAIROUAN"
"00009517";"2080";"2024";"04/11/2024";"1051";"P";"RR489303947TN";"FR";"0.682";"24.0";"2083";"EL GHAZELA";"TN";"ARIANA";"75007";"paris";"FR";"paris"
"00000357";"3062";"2024";"31/10/2024";"0844";"P";"UP001750805TN";"TN";"0.511";"5.5";"3012";"SFAX";"TN";"TUNISIE";"4060";"sousse";"TN";"sousse"
"00000287";"3234";"2024";"22/10/2024";"0908";"C";"CP306835236TN";"TN";"3.411";"4.6";"3234";"cité mahj";"TN";"TATAOUINE";"8016";"haouariya";"TN";"nabel"
"00009263";"4234";"2024";"12/08/2024";"1059";"P";"UP000474417TN";"TN";"0.05";"4.2";"4234";"golaa";"TN";"KEBILI";"3069";"SFAX";"TN";"SFAX"
"00000119";"3099";"2024";"06/05/2024";"1603";"P";"RR435464257TN";"CA";"0.049";"9.0";"3099";"EL BOUSTEN";"TN";"SFAX";"h3s1w5";"monteréal";"CA";"quebec  canada"
"00000310";"2027";"2024";"07/10/2024";"1056";"P";"UP001860743TN";"TN";"1.492";"6.5";"2080";"abderahmen khabathani";"TN";"ARIANA";"7113";"KEF";"TN";"KEF"
"00000294";"2027";"2024";"23/09/2024";"0924";"P";"UP001860575TN";"TN";"0.282";"5.0";"2080";"abderahmen khabathani";"TN";"ARIANA";"9113";"bir hafei";"TN";"bir hafei"
"00000378";"2027";"2024";"06/12/2024";"1435";"P";"UP001860981TN";"TN";"1.27";"6.5";"2080";"abderahmen khabathani";"TN";"ARIANA";"8024";".";"TN";"."
"00000290";"2027";"2024";"19/09/2024";"0940";"P";"UP001860540TN";"TN";"0.988";"5.5";"2080";"abderahmen khabathani";"TN";"ARIANA";"2100";".";"TN";"."
"00000315";"2027";"2024";"09/10/2024";"0904";"C";"CP320311535TN";"TN";"3.93";"4.6";"2080";"abderahmen khabathani";"TN";"ARIANA";"2130";".";"TN";""
"00000389";"2027";"2024";"18/12/2024";"1513";"P";"UP001861032TN";"TN";"1.406";"6.5";"2080";"abderahmen khabathani";"TN";"ARIANA";"2130";"METLAOUI";"TN";"GAFSA"
"00000317";"2027";"2024";"10/10/2024";"1553";"P";"UP001860765TN";"TN";"0.206";"4.5";"2080";"abderahmen khabathani";"TN";"ARIANA";"8070";"NABEUL";"TN";"."
"00000384";"2027";"2024";"11/12/2024";"1532";"C";"CP320311858TN";"TN";"14.49";"7.9";"2080";"abderahmen khabathani";"TN";"ARIANA";"3100";"KAIROUAN";"TN";"KAIROUAN"
"00009085";"2040";"2024";"15/07/2024";"1025";"P";"UP001057491TN";"TN";"0.781";"5.5";"2040";"med ali";"TN";"rades";"5110";"boumerdass";"TN";"boumerdass"
"00007970";"4160";"2024";"05/03/2024";"1147";"C";"CP323518088TN";"TN";"7.92";"5.8";"4160";"mednine";"TN";"mednine";"2074";"MOUROUJ3";"TN";"BEN  AROUS"
"00008056";"4160";"2024";"12/03/2024";"1148";"C";"CP323517207TN";"TN";"3.6";"4.6";"4160";"mednine";"TN";"mednine";"2074";"MOUROUJ3";"TN";"BEN  AROUS"
"00008157";"4160";"2024";"21/03/2024";"1120";"C";"CP323516201TN";"TN";"3.54";"4.6";"4160";"mednine";"TN";"mednine";"2000";"BARDO";"TN";"TUNIS"
"00008010";"4160";"2024";"07/03/2024";"1121";"C";"CP323517697TN";"TN";"7.12";"5.8";"4160";"mednine";"TN";"mednine";"2066";"POSTE";"TN";"ibn sina ts"
"00008297";"4160";"2024";"16/04/2024";"1019";"C";"CP323514789TN";"TN";"5.66";"5.2";"4160";"mednine";"TN";"mednine";"2066";"POSTE";"TN";"ibn sina ts"
"00008132";"4160";"2024";"19/03/2024";"0954";"C";"CP323516405TN";"TN";"2.04";"4.3";"4160";"mednine";"TN";"mednine";"8080";"POSTE";"TN";"MENZEL  TMIM"
"00007900";"4160";"2024";"28/02/2024";"1022";"C";"CP323519211TN";"TN";"2.62";"4.3";"4160";"mednine";"TN";"mednine";"2110";"OM LAARAYESZ";"TN";"GAFSA "
"00008134";"4160";"2024";"19/03/2024";"1005";"C";"CP323516419TN";"TN";"3.35";"4.6";"4160";"mednine";"TN";"mednine";"5050";"MOKNINE";"TN";"MONASTIR"
"00008090";"4160";"2024";"14/03/2024";"1155";"C";"CP323516881TN";"TN";"4.48";"4.9";"4160";"mednine";"TN";"mednine";"2053";"EL KABBARIA 4";"TN";"TUNIS"
"00008160";"4160";"2024";"21/03/2024";"1125";"C";"CP323516175TN";"TN";"6.18";"5.5";"4160";"mednine";"TN";"mednine";"5100";"ptt";"TN";"mhd"
"00000084";"1236";"2024";"21/05/2024";"1104";"P";"UP001832985TN";"TN";"0.512";"5.5";"1236";"SB";"TN";"SBEITLA";"5100";"el jam";"TN";"mahdia"
"00000123";"9040";"2024";"09/09/2024";"1030";"C";"CP316946466TN";"TN";"6.12";"5.5";"5016";"KSAR HELAL RIADH";"TN";"MONASTIR";"2100";"GAFSA";"TN";"GAFSA"
"00000138";"6120";"2024";"06/05/2024";"0847";"C";"CP310401465TN";"TN";"5.69";"5.2";"6120";"KRIB";"TN";"SILIANA";"9114";"MENZEL BOUZAIENNE";"TN";"SIDI BOUZIDZAYEN"
"00000204";"6120";"2024";"11/09/2024";"1551";"C";"CP310401001TN";"TN";"6.84";"5.5";"6120";"KRIB";"TN";"SILIANA";"9114";"MENZEL BOUZAIENNE";"TN";"SIDI BOUZIDZAYEN"
"00000303";"6120";"2024";"18/12/2024";"0903";"C";"CP310400261TN";"TN";"6.52";"5.5";"6120";"KRIB";"TN";"SILIANA";"9114";"MENZEL BOUZAIENNE";"TN";"SIDI BOUZIDZAYEN"
"00000222";"9114";"2024";"10/07/2024";"0932";"C";"CP314000922TN";"TN";"2.3";"4.3";"9114";"MENZEL BOUZAIENNE";"TN";"SIDI BOUZIDZAYEN";"9022";"TIBAR";"TN";"BEJA"
"00000107";"9114";"2024";"02/01/2024";"0934";"C";"CP319366580TN";"TN";"3.0";"4.3";"9114";"MENZEL BOUZAIENNE";"TN";"SIDI BOUZIDZAYEN";"9022";"tibar";"TN";"beja"
"00000366";"9114";"2024";"21/10/2024";"1617";"C";"CP323888724TN";"TN";"2.764";"4.3";"9114";"MENZEL BOUZAIENNE";"TN";"SIDI BOUZIDZAYEN";"8194";"oued mliz";"TN";"jandouba"
"00000227";"3030";"2024";"03/10/2024";"0849";"P";"UP002328519TN";"TN";"0.688";"5.5";"1053";"les berges du lac";"TN";"les berges du lac";"4180";"jerba";"TN";"jerba"
"00000217";"3030";"2024";"18/09/2024";"0914";"P";"UP000846966TN";"TN";"0.398";"5.0";"1053";"les berges du lac";"TN";"les berges du lac";"2092";"manar";"TN";"tunis"
"00000284";"3041";"2024";"12/09/2024";"0959";"P";"UP001796458TN";"TN";"0.435";"5.0";"1053";"les berges du lac";"TN";"les berges du lac";"2080";"RIADH ANDALOUS";"TN";"ARIANA"
"00009071";"8021";"2024";"11/06/2024";"0812";"P";"UP001662155TN";"TN";"1.9";"6.5";"5036";"KD";"TN";"KSAR HLEL";"1000";"TUNIS";"TN";"TUNIS"
"00000138";"8023";"2024";"29/11/2024";"1502";"C";"CP323856810TN";"FR";"22.62";"170.0";"8023";"SOMAA";"TN";"NABEUL";"93700";"drancy";"FR";"FRANCE"
"00000105";"8023";"2024";"22/07/2024";"0817";"C";"CP321525877TN";"FR";"15.47";"128.0";"8023";"SOMAA";"TN";"NABEUL";"94800";"VILLEJUIF";"FR";"VILLEJUIF"
"00009063";"5190";"2024";"23/05/2024";"1654";"P";"UP002595038TN";"TN";"0.52";"6.5";"5190";"SIDI ALOUENE";"TN";"MAHDIA";"5080";"T";"TN";"TBOULBA"
"00000179";"8070";"2024";"16/02/2024";"1125";"C";"CP321525435TN";"TN";"3.7";"4.6";"8070";"KORBA";"TN";"NABEUL";"3100";"kairaouene";"TN";"kairaouene"
"00000474";"8070";"2024";"19/11/2024";"1140";"P";"UP001682813TN";"TN";"0.305";"5.0";"8070";"KORBA";"TN";"NABEUL";"5000";"MONASTIR";"TN";"TUNIS"
"00000520";"2034";"2024";"21/06/2024";"1619";"P";"RR455140493TN";"DE";"0.05";"9.0";"2034";"EZZAHRA";"TN";"BEN AROUS";"67686";"";"DE";"germany"
"00000447";"7030";"2024";"06/06/2024";"1131";"P";"UP000900914TN";"TN";"0.25";"4.5";"7030";"mteur";"TN";"mateur";"2018";"RADES";"TN";"BEN AROUS"
"00000516";"7030";"2024";"18/07/2024";"0910";"P";"UP000900242TN";"TN";"0.176";"4.5";"7030";"mteur";"TN";"mateur";"1053";"BERGE DU LAC";"TN";"LA MARSA"
"00000470";"7030";"2024";"21/06/2024";"1506";"P";"UP000900741TN";"TN";"0.714";"5.5";"7030";"mteur";"TN";"mateur";"2018";"RADES";"TN";"RADES"
"00000504";"7030";"2024";"11/07/2024";"1101";"P";"UP000900392TN";"TN";"0.824";"5.5";"7030";"mteur";"TN";"mateur";"2025";"salambo";"TN";"salambo"
"00009004";"7010";"2024";"22/03/2024";"1219";"C";"CP317713644TN";"IT";"11.3";"97.0";"7010";"SEJNEN";"TN";"BIZERTE";"00157";"ITALIE";"IT";"ITALIE"
"00001046";"3040";"2024";"25/06/2024";"0926";"P";"RR396229590TN";"FR";"0.294";"18.0";"1075";"TUNIS";"TN";"TUNIS";"6800";"COLMAR";"FR";"FRANCE"
"00000299";"2034";"2024";"04/01/2024";"0937";"C";"CP322494924TN";"CA";"5.92";"159.0";"2034";"EZZAHRA";"TN";"BEN AROUS";"0000";"QUEBEC";"CA";"CANADA"
"00000732";"2034";"2024";"07/11/2024";"1008";"C";"CP211372502TN";"CA";"14.56";"357.0";"2034";"EZZAHRA";"TN";"BEN AROUS";"J6Y0K1";"QUBEC";"CA";"CANADA"
"00000905";"2034";"2024";"26/12/2024";"0856";"C";"CP324460177TN";"CA";"8.58";"225.0";"2034";"EZZAHRA";"TN";"BEN AROUS";"764";"kibec";"CA";"canada"
"00009209";"5160";"2024";"30/07/2024";"0826";"C";"CP321270284TN";"MA";"5.63";"61.0";"2034";"EZZAHRA";"TN";"BEN AROUS";"23000";"BENI MELLAH";"MA";"MAROC"
"00009348";"2080";"2024";"02/08/2024";"0921";"C";"CP211236192TN";"MA";"4.96";"54.0";"2034";"EZZAHRA";"TN";"BEN AROUS";"23000";"BENI MELLAH";"MA";"MAROC"
"00001474";"5060";"2024";"24/12/2024";"1542";"P";"UP001403417TN";"TN";"0.402";"5.0";"5000";"MONASTIR";"TN";"MONASTIR";"1140";"FAHES";"TN";"FAHES"
"00000090";"2002";"2024";"07/02/2024";"1320";"C";"CP300331867TN";"CA";"5.75";"159.0";"2032";"CEBALET BEN AMMAR";"TN";"ARIANA";"1000";"CANADA";"CA";"CANADA"
"00009021";"2032";"2024";"25/10/2024";"1613";"P";"RR395375698TN";"CA";"0.354";"18.0";"2032";"CEBALET BEN AMMAR";"TN";"ARIANA";"QCH1W2254";"CANADA";"CA";"CANADA"
"00000049";"4225";"2024";"05/06/2024";"0952";"P";"UP002005204TN";"TN";"1.925";"6.5";"4225";"kebili";"TN";"kebili";"2130";"CITE CENTRALE";"TN";"gafsa"
"00009387";"1000";"2024";"16/02/2024";"1301";"C";"CP310178615TN";"FR";"9.27";"92.0";"2053";"TUNIS";"TN";"TUNIS";"80450";"camon";"FR";"france"
"00000285";"3062";"2024";"19/08/2024";"1115";"P";"UP001750677TN";"TN";"1.529";"6.5";"3062";"sidi abbes";"TN";"SFAXTUNISIE";"4170";"JARZIS";"TN";"JARZIS"
"00000188";"2082";"2024";"23/02/2024";"0903";"C";"CP321434615TN";"QA";"6.7";"94.0";"2092";"manar2";"TN";"EL MENZAH";"74";"qatar";"QA";"qatar"
"00000160";"4135";"2024";"13/09/2024";"0900";"C";"CP319186185TN";"TN";"2.05";"4.3";"4135";"AJIM";"TN";"MEDENINE";"7003";"BIZERTE";"TN";"BIZERTE"
"00000355";"4135";"2024";"31/12/2024";"0839";"C";"CP315878711TN";"TN";"5.094";"5.2";"4135";"AJIM";"TN";"MEDENINE";"7003";"BIZERTE";"TN";"BIZERTE"
"00000281";"2041";"2024";"02/05/2024";"1416";"C";"CP322108016TN";"US";"14.33";"395.0";"2041";"ETTADHAMEN";"TN";"ARIANA";"22207";"UNITED STATES";"US";"UNITET STATES"
"00009041";"3261";"2024";"14/03/2024";"0911";"C";"CP306837152TN";"TN";"2.205";"4.3";"4110";"BENI KHEDDACHE";"TN";"MEDENINE";"4134";"chamakh";"TN";"zarzis"
"00000364";"2035";"2024";"06/09/2024";"1200";"P";"RR462015125TN";"CA";"0.604";"24.0";"2073";"MOUROUJ";"TN";"BN AROUS";"giv 3h3";"dalquier";"CA";"quebec"
"00000339";"4116";"2024";"05/03/2024";"0909";"C";"CP323524344TN";"FR";"7.8";"80.0";"4116";"MIDOUN";"TN";"DJERBA";"40100";"dax";"FR";"france"
"00000094";"8040";"2024";"02/05/2024";"1022";"C";"CP315640873TN";"FR";"3.2";"56.0";"8040";"BOUARGOUB";"TN";"BOU";"59200";"LILLE";"FR";"LILLE"
"00000286";"2245";"2024";"28/10/2024";"1213";"C";"CP321213976TN";"QA";"7.47";"105.0";"2245";"BEN FARJALLAH";"TN";"NEFTA";"BP N°9440";"AVENU SAADA DAOUHA";"QA";"QATAR"
"00000288";"2245";"2024";"29/10/2024";"1138";"C";"CP321213980TN";"QA";"6.54";"94.0";"2245";"BEN FARJALLAH";"TN";"NEFTA";"BP N°9440";"AVENU SAADA DAOUHA";"QA";"QATAR"
"00009035";"6077";"2024";"15/07/2024";"1031";"P";"UP002014719TN";"TN";"0.911";"5.5";"6021";"GHANNOUCHE";"TN";"GHANNOUCHE";"8026";"nabeul";"TN";""
"00009023";"6077";"2024";"17/01/2024";"0929";"C";"CP322867762TN";"TN";"2.18";"4.3";"6021";"GHANNOUCHE";"TN";"GHANNOUCHE";"3100";"KAIROUAN";"TN";"KAIROUAN SUD"
"00009034";"6077";"2024";"11/07/2024";"1043";"C";"CP321779770TN";"TN";"4.6";"4.9";"6021";"GHANNOUCHE";"TN";"GHANNOUCHE";"3100";"KAIROUAN";"TN";"KAIROUAN SUD"
"00000122";"6052";"2024";"02/04/2024";"0906";"C";"CP322860543TN";"TN";"2.675";"4.3";"6021";"GHANNOUCHE";"TN";"GHANNOUCHE";"5013";"ML KAMEL";"TN";"ML KAMEL"
"00000123";"6052";"2024";"02/04/2024";"0908";"C";"CP322860530TN";"TN";"2.99";"4.3";"6021";"GHANNOUCHE";"TN";"GHANNOUCHE";"5013";"ML KAMEL";"TN";"ML KAMEL"
"00009033";"6077";"2024";"09/07/2024";"1249";"C";"CP321962965TN";"TN";"3.24";"4.6";"6021";"GHANNOUCHE";"TN";"GHANNOUCHE";"3061";"SFAX";"TN";"SFAX"
"00009036";"6077";"2024";"17/07/2024";"0932";"P";"UP002014705TN";"TN";"1.4";"6.5";"6021";"GHANNOUCHE";"TN";"GHANNOUCHE";"8070";"KORBA";"TN";"NABEUL"
"00009038";"6077";"2024";"19/08/2024";"0919";"P";"UP002040002TN";"TN";"0.739";"5.5";"6021";"GHANNOUCHE";"TN";"GHANNOUCHE";"1000";"tunis";"TN";"tunis"
"00009040";"6077";"2024";"07/11/2024";"1027";"C";"CP321779559TN";"TN";"4.48";"4.9";"6021";"GHANNOUCHE";"TN";"GHANNOUCHE";"4011";"HAMEM SOUSSE";"TN";"SOUSSE"
"00009025";"6077";"2024";"28/02/2024";"1128";"C";"CP321963011TN";"TN";"3.66";"4.6";"6021";"GHANNOUCHE";"TN";"GHANNOUCHE";"3060";"mahares";"TN";"mahares"
"00009038";"6001";"2024";"25/03/2024";"0849";"C";"CP322864939TN";"TN";"4.6";"4.9";"6021";"GHANNOUCHE";"TN";"GHANNOUCHE";"8100";"nabeul";"TN";"nabeul"
"00000117";"6052";"2024";"13/03/2024";"0848";"C";"CP321779973TN";"TN";"2.025";"4.3";"6021";"GHANNOUCHE";"TN";"GHANNOUCHE";"4000";"SOUSSE";"TN";"SOUSSE"
"00009029";"6077";"2024";"22/05/2024";"1635";"C";"CP321962872TN";"TN";"4.82";"4.9";"6021";"GHANNOUCHE";"TN";"GHANNOUCHE";"1000";"tunis";"TN";"tunis"
"00009030";"6077";"2024";"04/06/2024";"1034";"C";"CP321962886TN";"TN";"4.86";"4.9";"6021";"GHANNOUCHE";"TN";"GHANNOUCHE";"5080";"manastir";"TN";"monastir"
"00009038";"6077";"2024";"19/08/2024";"0919";"P";"UP002039993TN";"TN";"1.246";"6.5";"6021";"GHANNOUCHE";"TN";"GHANNOUCHE";"3061";"SFAX";"TN";"SFAX"
